K;#¿NOMBRE?;Depth (m);Concentracion volumetrica total (ppm)
7;900;2.848887873;315.2346
7;900;2.70833259;310.949
7;900;2.136015473;309.2983
7;900;2.008083971;305.0686
7;900;1.249003019;290.3587
7;900;0.859254557;258.3805
7;900;0.303957952;283.8653
7;900;0.051266959;255.018
7;900;0.123219288;242.0319
7;900;0.223615074;253.8667
11;200;12.73264416;317.0409
11;200;12.71467828;321.8667
11;200;12.48281991;307.6222
11;200;12.37983709;310.1465
11;200;11.97680272;294.5876
11;200;11.56957559;298.014
11;200;11.24763282;327.6368
11;200;10.7137018;295.0085
11;200;10.199007;294.3341
11;200;9.46344662;288.7201
11;200;8.989974476;289.1404
11;200;8.4612953;292.9916
11;200;7.75239136;306.8138
11;200;7.348304227;293.0438
11;200;6.666182937;291.0661
11;200;6.244465963;266.2815
11;200;5.64814474;288.2401
11;200;5.149386216;277.4843
11;200;4.642090112;272.4756
11;200;4.041056747;264.8219
11;200;3.687395263;275.5575
11;200;3.209079387;267.9186
11;200;2.698609913;245.8475
11;200;2.245206438;262.2191
11;200;1.851690685;235.8975
11;200;1.411191233;222.3709
11;200;1.082689315;225.4938
11;200;1.033802063;221.3119
11;200;1.045841929;220.4218
11;200;0.897657349;211.2667
11;200;0.721356861;221.8558
11;200;0.363788681;235.0537
11;200;0.286455511;249.0318
11;200;0.046096924;274.8466
11;200;0.161231279;305.4525
11;200;0.227111401;268.3983
11;200;0.22361156;279.4293
11;200;0.259409156;251.6045
14;800;12.58263078;305.0833
14;800;12.5650919;278.0293
14;800;12.31353532;285.3344
14;800;11.92118144;295.5718
14;800;11.4979475;281.703
14;800;10.92878023;301.1113
14;800;10.86667561;308.1524
14;800;10.42948776;290.9311
14;800;9.764391551;303.0461
14;800;9.724370272;280.3646
14;800;9.068474213;308.0619
14;800;8.898275399;302.8815
14;800;8.438319675;317.2939
14;800;7.981326813;297.3091
14;800;7.765070338;300.486
14;800;7.366589585;302.3969
14;800;7.225385674;291.0505
14;800;6.57064606;312.7762
14;800;6.007891759;296.3721
14;800;5.953150749;293.1336
14;800;5.442942713;306.4947
14;800;5.356318794;265.2701
14;800;4.816474808;272.2005
14;800;4.57792557;254.5498
14;800;4.092492963;266.5433
14;800;3.46515734;279.9773
14;800;3.293240315;251.6375
14;800;2.867576782;251.1049
14;800;2.617492254;241.3713
14;800;1.957200077;256.6987
14;800;1.289062605;270.2389
14;800;0.688185844;269.2848
14;800;0.314568762;259.3434
17;600;11.74107727;337.918
17;600;11.41264143;357.6889
17;600;11.42565945;358.0817
17;600;10.88801275;382.7273
17;600;10.96068287;332.8244
17;600;10.4481693;328.3074
17;600;10.51742108;374.1014
17;600;10.06515961;332.4468
17;600;10.14097019;349.7448
17;600;10.20917862;362.3778
17;600;9.607821228;377.5222
17;600;9.692675757;387.5322
17;600;9.572900467;421.9606
17;600;9.140949596;331.1194
17;600;9.142667998;332.6044
17;600;8.969264906;353.209
17;600;7.920905162;357.9852
17;600;7.566226119;363.0319
17;600;7.133187644;348.2032
17;600;7.141844165;393.5499
17;600;6.832075821;378.5809
17;600;6.921790893;324.3187
17;600;6.912913929;352.6549
17;600;6.955098258;374.9524
17;600;6.228498414;365.3712
17;600;5.918690062;376.1943
17;600;5.928282976;375.9931
17;600;6.100763389;324.9953
17;600;6.044850155;324.9858
17;600;5.771427099;316.7136
17;600;5.055383035;328.0188
17;600;4.935430487;309.7623
17;600;4.645761952;318.061
17;600;4.578792732;310.643
17;600;4.08126245;311.0811
17;600;3.398575297;300.8065
17;600;3.248200146;308.1495
17;600;2.784629991;310.0164
17;600;2.454509427;283.6551
17;600;2.52443206;267.9524
17;600;2.05269325;281.0425
17;600;1.40103262;289.6494
17;600;1.459517086;250.0679
17;600;1.143019959;272.2122
17;600;0.767311325;254.2427
17;600;0.356797045;257.0592
17;600;0.324986555;267.2349
17;600;0.347387188;1365.7618
17;600;0.375916261;23420.9881
17;600;0.322680838;10528.1249
18;200;11.81823705;344.8609
18;200;11.52381939;355.8125
18;200;11.47647018;397.0284
18;200;11.38147722;407.6896
18;200;11.11515777;342.6425
18;200;10.97707027;367.5326
18;200;11.03881238;371.3475
18;200;11.0322968;347.3338
18;200;11.00189095;402.7881
18;200;10.94702599;394.5045
18;200;10.92973709;373.3062
18;200;10.70914378;360.4593
18;200;10.50802812;413.0145
18;200;10.12276038;380.1309
18;200;10.05574463;345.9741
18;200;9.882926767;370.9309
18;200;9.883755126;366.4744
18;200;9.753525362;392.8113
18;200;9.78627963;379.2429
18;200;9.614727998;366.9098
18;200;9.724172264;343.1012
18;200;9.741172536;371.5536
18;200;9.850596862;368.1479
18;200;9.702816724;374.2666
18;200;9.57744579;390.7877
18;200;9.373431483;383.0444
18;200;9.449645544;333.6373
18;200;9.041118691;367.4234
18;200;8.961089895;371.1805
18;200;8.861091466;362.5782
18;200;8.557820175;378.4
18;200;8.516399798;374.6886
18;200;8.213800442;349.403
18;200;8.230801823;367.2058
18;200;8.049870907;352.844
18;200;8.05083534;341.7732
18;200;7.87584128;357.8517
18;200;7.888556422;345.3316
18;200;7.413611392;362.9701
18;200;7.461343993;349.1492
18;200;7.197905053;352.0598
18;200;7.068419949;372.1269
18;200;6.939749208;356.6362
18;200;6.806716762;386.2603
18;200;6.553554519;356.7138
18;200;6.473118085;366.2197
18;200;6.157441004;363.3765
18;200;6.100403048;373.3062
18;200;6.044661091;361.6549
18;200;5.803586152;380.7653
18;200;5.716654732;343.8183
18;200;5.635693546;408.4922
18;200;5.673718319;372.9682
18;200;5.384733096;344.6052
18;200;5.442216108;420.6646
18;200;5.223084943;347.4606
18;200;5.293778243;357.6978
18;200;5.022797678;379.4852
18;200;4.830752845;352.2027
18;200;4.103432732;348.0691
18;200;2.980819378;381.038
18;200;2.108632541;383.7791
18;200;1.375098013;364.3965
18;200;0.777217247;363.7104
18;200;0.767533018;329.164
18;200;0.267372448;358.0249
18;200;0.32788981;336.7811
18;200;0.365665794;318.0109
19;800;11.59090225;351.7471
19;800;11.53924206;365.9855
19;800;11.55183736;347.9375
19;800;11.44997941;334.6785
19;800;11.50132106;353.4227
19;800;11.19108742;346.0024
19;800;10.96987316;361.7263
19;800;10.85990284;317.7529
19;800;10.44939553;348.6491
19;800;9.98386216;342.9825
19;800;9.997288721;375.279
19;800;9.381420588;351.5551
19;800;9.063618302;364.5989
19;800;8.645287561;331.0805
19;800;8.329786386;354.4715
19;800;8.135804178;346.5935
19;800;7.800357916;361.8416
19;800;7.817807588;339.9112
19;800;7.811551417;338.661
19;800;7.344428225;357.1878
19;800;7.334228401;363.8811
19;800;6.92170509;355.7264
19;800;6.728916191;347.1812
19;800;6.323406654;367.948
19;800;5.755189931;367.5939
19;800;5.738033799;337.1626
19;800;5.167463458;357.8776
19;800;4.441861817;346.0114
19;800;3.763939329;312.4802
19;800;3.188231474;324.4818
19;800;3.196599543;303.5994
19;800;2.528752049;312.5967
19;800;2.55999741;319.5216
19;800;2.697807069;338.3279
19;800;2.669850053;350.496
19;800;2.716492188;301.1662
19;800;2.506021389;296.189
19;800;2.532350899;336.4633
19;800;2.500945177;322.0458
19;800;2.55496291;310.8711
19;800;2.396551259;294.8775
19;800;1.670189753;280.1873
19;800;1.069049414;301.4472
19;800;0.478429178;309.9313
19;800;0.081477257;340.531
19;800;0.050459137;332.9454
19;800;0.164857022;337.6433
19;940;12.09429227;350.9598
19;940;12.03197531;299.7916
19;940;11.78751252;320.9688
19;940;11.70565193;310.2273
19;940;11.30174288;305.5237
19;940;11.10274201;302.1194
19;940;10.73599459;319.3958
19;940;10.20963638;334.508
19;940;9.546518445;312.932
19;940;9.028902574;321.0977
19;940;8.418876474;305.8104
19;940;7.909798204;304.3104
19;940;7.341296673;309.8717
19;940;6.771599193;297.6137
19;940;6.217531358;311.525
19;940;5.697051738;315.7951
19;940;5.214335053;304.3021
19;940;4.692894661;298.2243
19;940;4.242854731;286.2194
19;940;3.546183883;259.6274
19;940;2.937875288;264.2422
19;940;2.414949618;307.9891
19;940;1.867903088;309.3444
19;940;1.258283755;342.1936
19;940;0.649455987;334.2815
19;940;0.180428438;315.6085
19;940;0.043677007;78286.3758
