K;#¿NOMBRE?;Depth (m);Concentracion volumetrica total (ppm)
14;800;12.20826923;455.6352
14;800;12.15469919;463.7179
14;800;12.21527793;484.7278
14;800;12.08460249;485.662
14;800;11.91245849;476.6571
14;800;11.34544666;482.0962
14;800;10.85960681;470.9691
14;800;10.45123128;492.3119
14;800;10.00141729;465.7822
14;800;9.560938198;482.2175
14;800;9.207523221;460.2295
14;800;8.898462225;465.3402
14;800;8.750939358;444.8822
14;800;8.449007017;490.5031
14;800;7.989428171;495.5054
14;800;7.731186586;478.038
14;800;7.394031722;484.4245
14;800;6.840454138;471.2367
14;800;6.329464564;473.019
14;800;5.862435346;481.1143
14;800;5.621058372;506.1419
14;800;5.250944921;502.2548
14;800;4.889961578;498.7151
14;800;4.765725317;496.5719
14;800;4.270378642;503.9261
14;800;4.169677785;543.9068
14;800;3.780693447;492.2072
14;800;3.579351457;492.2942
14;800;3.280902981;524.7889
14;800;3.321483417;532.1786
14;800;2.80352451;558.8168
14;800;2.989441332;558.6104
14;800;2.376040566;537.4221
14;800;2.43312973;560.2888
14;800;1.831396152;570.1859
14;800;1.868093661;607.4279
14;800;1.234490431;535.4688
14;800;1.381537441;593.1244
14;800;0.722795933;594.2192
14;800;0.786479431;550.7272
14;800;0.166624233;572.7653
17;600;9.378028526;632.9528
17;600;8.657079142;618.0431
17;600;8.307456857;576.7669
17;600;7.58988954;544.2479
17;600;6.87522032;634.5511
17;600;6.385139563;578.4694
17;600;5.796612965;589.4742
17;600;5.321696647;591.4439
17;600;4.800511762;594.0984
17;600;4.385644366;666.4778
17;600;3.859387888;616.9202
17;600;3.289039272;624.8723
17;600;2.945331941;658.5106
17;600;2.355951468;671.8793
17;600;1.792391044;658.1482
17;600;1.395206167;686.4727
17;600;0.956624282;695.1842
17;600;0.707948074;699.3226
17;600;0.578036536;679.6186
17;600;0.157967438;726.1163
17;600;0.055123458;722.1085
18;200;11.93074794;526.1633
18;200;11.66845715;577.7216
18;200;10.92104959;538.1742
18;200;10.23097528;510.3946
18;200;9.573735392;534.5039
18;200;8.992745176;512.2773
18;200;8.391679819;528.0497
18;200;7.697581525;533.701
18;200;6.936803174;529.4162
18;200;6.203891663;544.4921
18;200;5.303302536;515.1955
18;200;4.348021389;529.089
18;200;3.451552979;535.0052
18;200;2.97631735;567.3315
18;200;2.389366738;527.4819
18;200;1.831272645;569.3271
18;200;1.104479657;571.802
18;200;0.614469185;586.8618
18;200;0.103564866;564.8818
19;800;10.72645947;610.2479
19;800;10.13985661;563.5156
19;800;10.30280763;572.3088
19;800;10.15134939;557.6097
19;800;9.270303084;597.9233
19;800;8.877595679;553.7604
19;800;8.040725043;545.9102
19;800;7.231579004;542.1782
19;800;6.564373718;608.2213
19;800;5.979560877;619.0132
19;800;5.198861255;603.8878
19;800;4.378131557;601.7635
19;800;3.70209651;598.7876
19;800;3.091340803;621.293
19;800;2.340580572;646.0597
19;800;1.716371808;672.3113
19;800;1.337661958;677.6402
19;800;0.844302807;691.3969
19;800;0.273511958;747.2295
19;940;8.896540072;324.9656
19;940;8.851161959;320.4526
19;940;8.948139579;359.7791
19;940;8.665251585;337.6766
19;940;8.22447823;355.3401
19;940;7.471142519;478.6729
19;940;6.673535903;702.5814
19;940;5.717282044;695.4522
19;940;5.056311746;680.3164
19;940;4.193191614;634.6634
19;940;3.407645939;633.2335
19;940;2.65385835;630.5308
19;940;1.845324487;644.9078
19;940;1.139162935;644.6721
19;940;0.52617231;684.982
19;940;0.113502604;628.3724
