K;#¿NOMBRE?;Depth (m);Concentracion volumetrica total (ppm)
7;900;11.68218866;788.7652
7;900;11.36081565;938.0041
7;900;10.86322784;798.7733
7;900;10.75648756;822.9179
7;900;10.19069184;857.1397
7;900;10.3591944;768.1825
7;900;9.878831815;852.4891
7;900;9.859085149;826.4384
7;900;9.357817032;813.855
7;900;9.008068819;807.0037
7;900;8.998394444;830.9917
7;900;8.687615339;838.8893
7;900;8.690635331;888.5787
7;900;8.586241492;866.3196
7;900;8.047719764;875.1263
7;900;8.09636352;905.1799
7;900;8.055065966;819.8949
7;900;7.474844326;817.6595
7;900;7.598978557;849.0488
7;900;7.493357458;714.85
7;900;6.590174537;801.4996
7;900;6.580758455;848.3033
7;900;6.62321118;807.3624
7;900;6.501023629;745.3062
7;900;5.956221438;788.6234
7;900;6.099050878;798.7573
7;900;6.130876263;875.3987
7;900;5.860017886;823.0309
7;900;5.029589925;856.4459
7;900;5.016514332;828.2652
7;900;5.018424942;791.7151
7;900;5.051629069;828.9192
7;900;4.848086334;746.8943
7;900;4.211111078;851.7726
7;900;3.895353;817.1748
7;900;3.899191652;829.7982
7;900;3.923828038;822.0692
7;900;3.946141919;826.8284
7;900;3.613050094;815.6737
7;900;2.543695627;889.1604
7;900;2.487205096;844.8672
7;900;2.540040106;831.7385
7;900;2.537286115;820.1826
7;900;2.48782369;738.2841
7;900;1.806769612;935.1382
7;900;1.450442963;857.2241
7;900;1.472088664;793.0549
7;900;0.820721912;772.0288
7;900;0.729087096;767.6437
7;900;0.773047227;794.7303
7;900;0.73034323;784.2024
7;900;0.14684459;744.9087
7;900;0.170499478;730.2407
7;900;0.188105467;658.7559
11;200;13.59473516;757.4946
11;200;13.50845526;843.756
11;200;13.45445945;783.3711
11;200;13.40543982;850.205
11;200;13.32312132;714.0411
11;200;13.26057607;847.5685
11;200;13.11405655;845.7314
11;200;13.04103206;757.2944
11;200;12.91899989;739.059
11;200;12.86890771;803.0814
11;200;13.01481112;826.1112
11;200;13.0366261;868.6037
11;200;12.92770051;855.8661
11;200;12.76860002;843.8236
11;200;12.70095235;813.2413
11;200;12.62023781;911.8639
11;200;12.79611122;861.621
11;200;12.82394708;829.528
11;200;12.66678998;716.7704
11;200;12.53676228;748.2286
11;200;12.43964424;801.9645
11;200;12.43764015;845.8521
11;200;12.56909047;867.5856
11;200;12.78718122;861.3435
11;200;12.72790783;825.0493
11;200;12.58807603;757.1154
11;200;12.47328413;862.382
11;200;12.44099602;862.2981
11;200;12.54351191;765.1529
11;200;12.83194199;859.2721
11;200;12.81735249;813.1769
11;200;12.67226172;738.8282
11;200;12.55212492;835.2999
11;200;12.42868161;737.3401
11;200;12.34319389;864.9806
11;200;12.40308635;838.2066
11;200;12.34393303;827.1126
11;200;12.49976449;848.1544
11;200;12.65260151;852.1111
11;200;12.54717315;779.1503
11;200;12.44045966;891.9313
11;200;12.36675633;792.1366
11;200;12.45619565;823.0973
11;200;12.50585747;834.2836
11;200;12.41533839;877.5195
11;200;12.49949628;821.7918
11;200;12.47826039;729.3594
11;200;12.40084326;758.7285
11;200;12.2958919;791.6242
11;200;12.10576749;792.4678
11;200;12.2063894;777.2986
11;200;12.23205219;746.831
11;200;12.30445267;769.4635
11;200;12.20857348;755.9668
11;200;12.08824156;830.6281
11;200;12.09105869;769.3265
11;200;12.04982833;819.875
11;200;12.24139768;805.4089
11;200;11.9221189;830.6157
11;200;12.04510341;813.5782
11;200;12.14018059;741.2558
11;200;11.8333342;794.1477
11;200;11.52590223;821.7775
11;200;11.5911735;799.3321
11;200;11.59566537;739.1525
11;200;10.99444423;830.339
11;200;10.96694091;866.0189
11;200;10.60202156;872.8663
11;200;10.62792361;793.2412
11;200;10.32452277;770.2089
11;200;10.09095914;762.7606
11;200;9.98020929;843.6738
11;200;9.679471639;773.2551
11;200;9.806015558;719.1734
11;200;9.782056028;730.4712
11;200;9.343177908;788.7886
11;200;9.380855842;699.5027
11;200;9.404021868;738.0453
11;200;8.786996081;710.4991
11;200;8.8970754;743.7538
11;200;8.950895619;758.3218
11;200;8.225984692;802.4261
11;200;8.275116399;841.7358
11;200;8.296055786;760.4272
11;200;8.330941643;769.1786
11;200;8.029231162;779.3501
11;200;6.828430021;747.8927
11;200;6.80993704;804.8176
11;200;7.013628869;761.3537
11;200;7.097551232;736.1485
11;200;7.011780101;769.9322
11;200;5.777515764;792.8167
11;200;5.418737521;879.2798
11;200;5.456174993;826.6086
11;200;5.496462277;703.5449
11;200;4.825297613;802.8702
11;200;4.234133845;847.2145
11;200;4.318577689;913.9457
11;200;4.351242927;812.0201
11;200;3.456872053;916.3569
11;200;3.076227285;865.4086
11;200;3.120259579;869.9959
11;200;3.195112188;901.2457
11;200;3.151889314;812.3405
11;200;2.254066278;908.6806
11;200;1.655216706;846.8281
11;200;1.693407073;936.2313
11;200;1.739016882;876.4122
11;200;1.706945869;883.0218
11;200;1.025371919;883.8368
11;200;0.095165942;844.4964
11;200;0.112554134;773.9902
11;200;0.154095835;776.4913
11;200;0.139653208;718.6518
11;200;0.190494689;744.2466
11;200;0.157847987;1314.1629
14;800;8.558735571;933.7407
14;800;8.541153157;847.0348
14;800;8.496855914;822.334
14;800;8.450607631;890.4499
14;800;8.403123074;863.604
14;800;8.349580484;790.9581
14;800;8.307474795;934.3387
14;800;8.258920243;841.2532
14;800;8.234621853;923.6187
14;800;8.215859221;799.7148
14;800;8.021458819;865.9981
14;800;7.931378025;750.1038
14;800;7.571658412;883.3162
14;800;7.325145408;822.4918
14;800;7.030364722;839.5493
14;800;6.611522296;776.3306
14;800;6.345646814;813.7076
14;800;5.901223712;806.9221
14;800;5.587781145;780.8433
14;800;5.583152701;762.8473
14;800;5.30769269;786.5678
14;800;4.556129866;840.7849
14;800;4.034803374;839.865
14;800;3.42799188;897.5012
14;800;3.147148052;855.1342
14;800;2.71070936;884.0899
14;800;2.293386934;867.0459
14;800;1.783626557;851.6008
14;800;1.795114991;879.2019
14;800;1.467431561;871.238
14;800;0.872869328;775.9399
14;800;0.451766396;1034.6668
14;800;0.154204745;887.8971
17;600;11.56570241;790.6025
17;600;11.24641503;822.1299
17;600;11.15524335;792.7749
17;600;10.91733416;764.4294
17;600;10.37485817;764.8029
17;600;9.940411702;766.9841
17;600;9.231402082;774.9855
17;600;8.668802843;790.8547
17;600;8.168847094;780.2128
17;600;7.707120763;813.3093
17;600;7.070694581;804.4261
17;600;6.706111397;850.8732
17;600;6.539274629;795.6083
17;600;6.196151292;818.5605
17;600;5.527850748;897.2345
17;600;4.915496507;941.2191
17;600;4.325336402;880.6744
17;600;3.817325204;876.5652
17;600;3.305266318;879.3244
17;600;2.823934178;970.2097
17;600;2.385748024;843.5291
17;600;2.323157434;890.2348
17;600;1.841876762;989.7297
17;600;1.229459248;908.0076
17;600;0.64205101;913.6209
17;600;0.226893538;950.5222
18;200;9.281242642;697.5157
18;200;9.238633257;717.9804
18;200;9.196894866;716.1999
18;200;9.16857073;720.3315
18;200;9.114250601;719.3376
18;200;8.895207145;739.489
18;200;8.600041828;741.3901
18;200;8.224919407;741.5911
18;200;8.028234516;730.5677
18;200;7.696929584;779.6158
18;200;7.338021989;798.5072
18;200;7.263366504;729.7436
18;200;7.062322142;718.3373
18;200;6.533070644;786.9503
18;200;6.191893974;751.8771
18;200;5.787850312;805.8795
18;200;5.362835491;800.7003
18;200;5.086270105;825.1858
18;200;4.952185206;790.5745
18;200;5.025391456;751.2969
18;200;4.467811611;796.6867
18;200;4.614010386;799.36
18;200;4.220566439;831.5125
18;200;4.190614006;850.6044
18;200;4.083853532;806.1024
18;200;3.713837341;835.4422
18;200;3.275472978;901.1593
18;200;2.769408213;850.8034
18;200;2.411037331;795.014
18;200;2.259432444;774.4441
18;200;2.171689674;828.2559
18;200;2.245489045;846.8577
18;200;1.598497286;747.696
18;200;1.105810997;805.8106
18;200;1.089039273;940.8966
18;200;0.562568317;915.0461
18;200;0.163950583;738.4464
19;940;9.476881175;802.5185
19;940;9.029948423;806.8102
19;940;9.014120812;827.1941
19;940;8.558545312;754.4338
19;940;8.080357435;893.4163
19;940;7.958683308;815.5948
19;940;7.956421537;788.7808
19;940;7.388476568;809.812
19;940;7.463552847;798.4765
19;940;6.807599566;883.5437
19;940;6.977341665;828.3226
19;940;6.609343171;822.3798
19;940;5.968386734;845.7134
19;940;5.390317199;781.6093
19;940;4.668668187;853.257
19;940;3.987863691;853.3488
19;940;3.347248677;850.2116
19;940;3.044235593;897.0667
19;940;3.121197847;910.3522
19;940;2.910930613;980.4976
19;940;2.318288567;944.7794
19;940;2.205678785;946.1282
19;940;2.081632922;933.6833
19;940;1.442461862;892.8362
19;940;0.865090404;943.7416
19;940;0.345626161;846.4765
19;800;9.268228126;761.0552
19;800;8.846455947;780.3864
19;800;8.940036859;729.0679
19;800;8.479495137;761.9205
19;800;8.123360893;774.1221
19;800;7.659075838;851.7827
19;800;7.308751452;817.5076
19;800;6.845619186;808.0901
19;800;6.370783625;798.7113
19;800;5.868471932;821.5479
19;800;5.363740002;833.8043
19;800;4.899643242;839.3217
19;800;4.413206779;876.2797
19;800;4.549534177;789.5518
19;800;4.590769719;819.9564
19;800;3.964337426;867.4328
19;800;3.599539801;882.6846
19;800;2.936463246;846.7593
19;800;2.377892279;971.7844
19;800;2.121483276;867.6132
19;800;2.10889386;854.5936
19;800;2.128465019;901.4399
19;800;2.071399977;877.4397
19;800;1.324957374;910.0268
19;800;1.085908304;883.6368
19;800;0.778902864;954.1577
19;800;0.298830145;948.2814
19;800;0.041365982;763.6485
