K;#¿NOMBRE?;Depth (m);Concentracion volumetrica total (ppm)
17;600;0.60707;187.7367
17;600;0.59281;215.3927
17;600;0.32999;179.9091
18;200;7.6354;253.6177
18;200;7.11083;230.9903
18;200;6.76603;246.7167
18;200;6.91855;249.7047
18;200;6.55447;241.5396
18;200;6.21071;245.3709
18;200;5.77939;260.9949
18;200;5.3114;251.7471
18;200;4.54425;252.8172
18;200;4.16622;238.2158
18;200;3.91218;256.8835
18;200;3.50348;250.775
18;200;2.76538;247.2799
18;200;2.76117;256.1391
18;200;2.22908;256.3244
18;200;1.97875;236.2961
18;200;1.52144;244.9802
18;200;1.30147;222.5192
18;200;0.81174;231.9335
18;200;0.46579;236.4259
18;200;0.53074;259.7354
18;200;0.54944;230.0429
18;200;0.28085;194.9739
19;800;7.66498;238.3213
19;800;7.43649;219.9158
19;800;7.39348;226.7168
19;800;7.11445;236.763
19;800;6.5623;227.3663
19;800;5.94816;226.5407
19;800;5.67933;206.7768
19;800;5.16481;220.5602
19;800;4.58098;227.6934
19;800;4.19858;226.9242
19;800;3.82572;223.2947
19;800;3.48589;219.6378
19;800;2.97959;218.7417
19;800;2.54083;215.5494
19;800;2.32588;235.7746
19;800;2.7828;233.2284
19;800;1.70351;244.5292
19;800;1.21089;235.324
19;800;0.97518;221.6964
19;800;0.71236;221.6153
19;800;0.64704;230.7242
19;800;0.6995;219.0958
19;800;0.75263;238.7909
19;800;0.68524;219.1148
19;800;0.28588;213.2736
19;800;0.32001;221.5404
19;800;0.40986;228.2623
19;800;0.15391;253.4735
19;940;7.1085;251.2454
19;940;6.99711;230.7771
19;940;6.4273;232.6906
19;940;6.20192;223.3729
19;940;5.47642;214.9418
19;940;5.55578;244.4456
19;940;5.17087;218.4677
19;940;4.59613;238.4289
19;940;4.11235;227.9015
19;940;3.3755;233.7782
19;940;2.99747;227.7743
19;940;2.44965;227.1934
19;940;2.13606;234.6801
19;940;1.50253;220.5458
19;940;1.13618;248.8493
19;940;0.33036;244.3182
19;940;0.51678;254.239
19;940;0.57064;252.8887
19;940;0.16751;328.2466
