K;#¿NOMBRE?;Depth (m);Concentracion volumetrica total (ppm)
1;0;2.42652;312.6531
1;0;1.54073;309.3418
1;0;0.81854;309.4905
1;0;0.38452;945.0256
1;0;0.12362;325.6416
1;900;11.9787;343.5861
1;900;11.11213;308.5352
1;900;10.4001;347.2623
1;900;9.72835;295.3937
1;900;9.13406;314.8065
1;900;9.21919;331.9582
1;900;9.58166;307.4249
1;900;9.4233;289.7404
1;900;9.7228;287.8595
1;900;8.57924;278.2463
1;900;7.92081;273.7523
1;900;7.38617;282.0307
1;900;7.6236;282.0888
1;900;6.60428;297.4701
1;900;6.6484;276.2851
1;900;5.64985;276.507
1;900;5.18181;264.2056
1;900;4.81219;273.7013
1;900;4.54692;281.9792
1;900;4.15181;287.444
1;900;3.7143;290.7301
1;900;3.45124;273.0025
1;900;3.826;269.4357
1;900;2.59625;281.7154
1;900;2.38521;280.4551
1;900;2.4754;288.9754
1;900;1.67809;269.5968
1;900;1.23113;282.6698
1;900;0.92442;299.5743
1;900;0.57544;287.7648
1;900;0.43676;376.7158
3;500;7.9117;288.8651
3;500;6.87333;268.9515
3;500;6.52839;273.9049
3;500;6.29185;283.4869
3;500;6.32495;272.6643
3;500;6.2263;284.641
3;500;5.99457;285.8494
3;500;5.7168;281.6146
3;500;5.63182;277.7694
3;500;5.78027;273.8912
3;500;5.50849;274.6005
3;500;5.17331;274.042
3;500;5.23087;281.9879
3;500;5.26471;268.3172
3;500;4.89828;260.7556
3;500;4.64416;258.6076
3;500;4.44938;261.7457
3;500;4.2724;253.2231
3;500;3.94964;263.1195
3;500;3.4055;261.567
3;500;3.35112;262.532
3;500;3.1284;270.7171
3;500;2.39792;263.7029
3;500;1.93094;273.2862
3;500;1.50792;276.491
3;500;0.77923;280.0158
3;500;0.56096;281.9286
3;500;0.46144;275.7519
3;500;0.33516;274.3899
5;500;10.745;358.8762
5;500;9.85731;347.469
5;500;9.68719;349.4831
5;500;9.45818;339.3613
5;500;9.23841;324.5256
5;500;9.4324;330.1199
5;500;8.89485;329.1528
5;500;8.72252;343.117
5;500;8.70686;326.8867
5;500;8.65203;333.4552
5;500;8.51753;313.3619
5;500;8.40986;340.9371
5;500;8.30803;311.1649
5;500;8.34823;314.2985
5;500;8.29665;344.3629
5;500;8.25734;322.3818
5;500;8.25771;367.703
5;500;7.94194;324.5591
5;500;7.89901;310.0763
5;500;7.5514;311.3578
5;500;7.22884;310.983
5;500;7.1994;298.9644
5;500;6.78059;297.7612
5;500;6.67876;329.3589
5;500;6.46136;313.3915
5;500;6.23768;317.5706
5;500;5.9625;298.3759
5;500;5.74074;290.2285
5;500;5.43896;299.7494
5;500;5.12454;311.9054
5;500;4.83791;304.2388
5;500;4.54817;304.9143
5;500;4.20804;282.7867
5;500;4.39277;311.6856
5;500;4.70704;336.4694
5;500;5.185;337.7699
5;500;5.13333;321.1494
5;500;4.63352;288.6438
5;500;4.16142;288.5031
5;500;3.80171;292.4926
5;500;3.32274;291.5887
5;500;2.8522;284.982
5;500;2.45452;278.9794
5;500;2.6446;277.1317
5;500;1.61528;282.413
5;500;0.96661;280.2857
5;500;0.71672;282.2855
5;500;0.97156;286.9009
5;500;0.76017;285.9025
5;500;0.61394;282.0018
5;500;0.76113;288.7314
5;500;0.58764;296.0972
5;500;0.43454;288.2676
7;900;11.1709;296.6097
7;900;10.93396;285.7166
7;900;10.6753;305.0072
7;900;10.50644;281.9824
7;900;10.33714;290.9012
7;900;9.91584;282.2243
7;900;9.37061;281.065
7;900;8.80418;276.4832
7;900;8.17974;287.8517
7;900;7.68286;290.0643
7;900;7.27813;290.5441
7;900;6.83527;285.8049
7;900;6.35909;287.1424
7;900;5.9124;288.535
7;900;5.4742;286.0502
7;900;4.90323;272.3764
7;900;4.37238;279.3672
7;900;4.5494;276.4354
7;900;3.5524;280.6637
7;900;2.93954;284.9258
7;900;2.44632;273.8938
7;900;1.98399;266.3728
7;900;1.36362;258.1219
7;900;0.68325;262.0267
7;900;0.57175;265.6902
7;900;0.31233;272.3169
7;900;0.38925;244.1677
7;900;0.3325;273.9961
11;200;9.85857;370.7551
11;200;9.78555;372.52
11;200;9.24779;367.8174
11;200;9.38968;350.8225
11;200;9.2048;313.1253
11;200;9.17737;355.7172
11;200;9.22983;305.5127
11;200;8.97097;320.6072
11;200;8.57924;294.4393
11;200;8.22379;290.1813
11;200;7.89768;289.1041
11;200;7.58266;273.4045
11;200;7.12147;285.6289
11;200;6.65659;292.8063
11;200;6.38215;276.0096
11;200;6.3935;274.1495
11;200;5.64194;272.5612
11;200;5.2305;266.6901
11;200;4.74177;267.1823
11;200;4.38058;267.3741
11;200;3.82543;283.6183
11;200;3.16314;275.3317
11;200;2.69681;274.2441
11;200;2.27918;264.9971
11;200;1.81005;266.5198
11;200;1.62895;263.306
11;200;1.50984;258.2436
11;200;1.2269;264.169
11;200;0.69862;257.1413
11;200;0.22817;255.3352
11;200;0.15051;307.6383
11;200;0.16803;256.0095
14;800;9.27181;330.0083
14;800;9.24439;325.8975
14;800;9.1535;342.7426
14;800;9.223;318.4348
14;800;8.94429;330.4548
14;800;8.55315;303.5717
14;800;8.2449;306.0914
14;800;7.34826;313.4358
14;800;6.7367;312.5721
14;800;6.13083;309.8209
14;800;5.58837;322.3783
14;800;5.17966;298.7176
14;800;4.52778;312.8945
14;800;3.90471;326.2559
14;800;3.35703;328.5905
14;800;2.68536;325.4802
14;800;2.7635;331.0198
14;800;1.43662;318.0183
14;800;0.8959;314.4511
14;800;0.40624;332.1783
17;600;13.41373;380.5608
17;600;13.40701;387.9845
17;600;13.15611;345.06
17;600;13.2678;351.5374
17;600;12.12864;336.4011
17;600;12.1808;329.6013
17;600;11.29208;338.4434
17;600;11.11996;342.1903
17;600;10.49373;350.4186
17;600;9.82612;323.7109
17;600;9.51508;362.6473
17;600;8.97186;323.1381
17;600;8.66133;363.3587
17;600;8.32481;324.0172
17;600;7.67695;326.2715
17;600;7.65744;317.6561
17;600;6.83771;333.1465
17;600;6.99112;361.7251
17;600;5.89333;320.4642
17;600;6.3757;368.7621
17;600;5.83946;323.4903
17;600;5.4784;328.4193
17;600;4.90921;329.3577
17;600;3.97159;324.3806
17;600;3.98356;355.8435
17;600;3.22794;321.6447
17;600;2.84688;300.6861
17;600;2.4946;343.1523
17;600;1.95362;296.8337
17;600;1.14306;294.0373
17;600;1.12104;276.3678
17;600;0.58682;281.8464
17;600;0.53074;287.2882
17;600;0.15391;269.7824
18;200;8.43484;324.7394
18;200;8.2493;329.9411
18;200;8.972;305.1623
18;200;7.40353;322.7881
18;200;7.54017;301.8791
18;200;6.78081;318.3717
18;200;6.98166;309.6945
18;200;6.22083;329.094
18;200;6.46698;311.2139
18;200;5.95016;304.102
18;200;6.7836;306.859
18;200;5.37762;294.6619
18;200;5.54027;304.5555
18;200;4.99279;291.7332
18;200;5.17819;298.3595
18;200;4.53258;289.7507
18;200;4.75337;303.1218
18;200;4.24056;292.1044
18;200;4.29893;299.6565
18;200;4.20161;309.512
18;200;3.40757;297.8718
18;200;3.56666;306.4989
18;200;3.1038;284.2386
18;200;2.42911;285.6423
18;200;2.31051;280.2966
18;200;1.4845;289.879
18;200;1.6008;286.1849
18;200;0.73623;380.65
18;200;0.5467;366.5294
18;200;0.20327;261.8999
19;800;12.1136;391.6179
19;800;11.84981;376.6141
19;800;11.6154;383.2694
19;800;11.564;360.6582
19;800;10.8472;381.4363
19;800;10.12128;368.288
19;800;9.97836;342.8976
19;800;8.93298;339.462
19;800;8.97281;352.3764
19;800;8.1176;330.9667
19;800;7.98613;327.7552
19;800;7.10751;306.4183
19;800;7.2681;341.3802
19;800;6.4638;324.0426
19;800;5.9942;309.696
19;800;5.64653;320.6744
19;800;5.10599;299.9992
19;800;5.1119;320.8595
19;800;4.29309;306.0951
19;800;4.9646;309.1595
19;800;3.99353;300.4591
19;800;3.75893;309.6057
19;800;3.71311;318.6024
19;800;3.45442;295.4955
19;800;2.56972;297.5564
19;800;2.36888;304.3436
19;800;1.57738;306.8003
19;800;1.20764;286.2214
19;800;0.21975;272.3177
19;800;0.48944;278.653
19;800;0.35674;276.9336
19;800;0.19477;273.5963
19;800;0.19943;277.5702
19;800;0.34676;280.0044
19;800;0.13751;295.9252
19;940;10.1427;334.5471
19;940;9.90446;350.0705
19;940;9.72717;349.2966
19;940;9.65601;372.3771
19;940;9.46417;372.3479
19;940;9.18483;352.4408
19;940;9.2292;357.8917
19;940;8.96217;349.8227
19;940;8.67959;364.1847
19;940;8.16977;345.0292
19;940;7.80139;339.9225
19;940;7.59596;346.7604
19;940;7.50994;350.3391
19;940;7.31235;327.7938
19;940;7.12177;340.2888
19;940;7.20712;334.5439
19;940;6.93304;331.5442
19;940;6.45131;326.0571
19;940;6.47954;335.8506
19;940;5.80185;334.3714
19;940;5.74;350.838
19;940;5.15617;337.8874
19;940;5.25112;366.4633
19;940;4.61253;330.6403
19;940;4.77953;339.2231
19;940;4.26021;321.4955
19;940;4.47428;338.8055
19;940;3.92141;319.3634
19;940;4.6425;331.4536
19;940;3.48279;315.5324
19;940;3.59755;340.1185
19;940;3.28077;307.281
19;940;3.5836;310.8918
19;940;2.51837;323.4388
19;940;2.93326;328.2646
19;940;2.75075;324.1068
19;940;2.42896;317.4591
19;940;1.68119;326.2193
19;940;1.68614;340.5465
19;940;1.12739;319.1114
19;940;0.88681;330.724
19;940;0.72004;344.3157
19;940;0.70512;335.809
19;940;0.24073;330.2711
