K;#¿NOMBRE?;Depth (m);Concentracion volumetrica total (ppm)
5;500;11.14583;291.7967
5;500;10.73819;251.2369
5;500;10.88843;302.5094
5;500;10.8132;294.6535
5;500;10.59328;287.6678
5;500;10.34615;281.9211
5;500;9.85857;257.3864
5;500;9.88679;276.7186
5;500;9.87667;259.0751
5;500;9.28075;271.5798
5;500;9.21535;251.1829
5;500;9.52351;260.4912
5;500;9.36655;257.5089
5;500;8.91687;287.6285
5;500;8.39922;280.2662
5;500;8.24367;314.9422
5;500;8.9166;299.4215
5;500;7.8962;265.6945
5;500;7.55369;272.3213
5;500;7.3623;255.6969
5;500;6.80098;295.9405
5;500;6.81835;297.4203
5;500;6.28956;261.5265
5;500;6.11856;267.0962
5;500;6.18884;278.6723
5;500;5.72301;256.6594
5;500;5.33772;266.779
5;500;5.4012;286.1136
5;500;4.60093;245.1131
5;500;4.43726;273.7848
5;500;4.44938;307.5801
5;500;3.67572;253.1085
5;500;3.49993;259.3681
5;500;3.55787;297.4665
5;500;2.97021;238.8409
5;500;2.64952;270.5525
5;500;2.68987;266.3384
5;500;1.93123;249.1359
5;500;1.64196;235.5187
5;500;1.69567;261.3394
5;500;0.99254;203.5441
5;500;0.70512;263.9525
5;500;0.75824;217.8137
5;500;0.2793;265.9884
5;500;0.18362;190.3647
7;900;8.71831;509.9593
7;900;8.56335;554.3457
7;900;8.37254;622.8712
7;900;8.13142;619.8423
7;900;7.93744;582.2321
7;900;7.85482;592.4811
7;900;7.82408;619.9294
7;900;7.77738;628.6473
7;900;7.8543;635.5565
7;900;7.76762;647.3472
7;900;7.6536;631.5653
7;900;7.58059;664.014
7;900;7.55591;622.9479
7;900;7.45955;639.4591
7;900;7.43538;622.3092
7;900;7.3821;572.8366
7;900;7.34183;591.3036
7;900;7.3238;556.5328
7;900;7.37072;526.1646
7;900;7.46937;496.7871
7;900;7.47203;551.8696
7;900;7.88334;481.8862
7;900;7.83871;473.8486
7;900;7.85076;491.9082
7;900;7.75136;494.0803
7;900;7.73939;498.4118
7;900;7.67481;501.3784
7;900;7.31153;534.354
7;900;6.91146;538.9906
7;900;6.54013;551.8012
7;900;6.43166;561.5768
7;900;6.4238;575.675
7;900;5.88572;638.3027
7;900;5.69655;590.6848
7;900;5.30292;636.5191
7;900;4.87345;638.4951
7;900;4.55497;651.5832
7;900;4.4394;635.4415
7;900;4.5981;649.622
7;900;3.88698;608.813
7;900;3.4907;577.4889
7;900;3.57597;523.456
7;900;3.59599;482.4368
7;900;3.26045;445.0039
7;900;3.37927;371.9156
7;900;3.11274;367.8345
7;900;3.2526;373.7762
7;900;3.15996;395.7276
7;900;2.78585;360.7683
7;900;2.89055;371.3671
7;900;2.67073;390.6527
7;900;2.31258;388.3286
7;900;2.30128;428.6481
7;900;1.87449;410.6249
7;900;1.45354;415.3306
7;900;1.5841;440.065
7;900;1.43972;415.8598
7;900;1.30229;373.0332
7;900;1.43063;407.769
7;900;1.407;398.7398
7;900;0.69315;440.6548
7;900;0.74834;477.0637
7;900;0.49136;476.329
7;900;0.21628;450.1804
7;900;0.25248;604.6871
7;900;0.23992;568.4871
7;900;0.14593;490.9542
11;200;8.95796;318.1031
11;200;8.95937;360.0252
11;200;8.94909;327.9356
11;200;8.9417;301.5583
11;200;8.84601;294.125
11;200;8.77521;298.1658
11;200;8.77566;320.8301
11;200;8.22305;304.524
11;200;8.24463;313.8588
11;200;8.57657;284.6426
11;200;8.30737;312.3088
11;200;8.45427;262.5913
11;200;8.11486;292.9081
11;200;8.32983;289.8163
11;200;7.94653;287.7492
11;200;8.6853;287.676
11;200;7.79866;271.796
11;200;7.70089;306.8297
11;200;7.74191;287.2251
11;200;7.8556;282.9704
11;200;7.7691;267.0184
11;200;6.30973;282.2122
11;200;6.29;268.7621
11;200;5.51499;295.859
11;200;5.53576;256.9453
11;200;4.69559;253.7006
11;200;4.68835;236.6586
11;200;3.84989;270.0292
11;200;3.78242;236.2076
11;200;3.907;230.3756
11;200;2.93237;232.4379
11;200;2.37103;225.9796
11;200;2.7709;229.0522
11;200;2.16901;235.298
11;200;1.28441;219.2545
11;200;1.22855;218.5713
11;200;0.9075;215.4213
11;200;0.34521;306.4606
11;200;0.46188;228.4186
11;200;0.23807;224.833
11;200;0.14224;363.6791
14;800;10.65306;310.966
14;800;10.6255;318.549
14;800;10.4689;326.8066
14;800;10.53223;296.3807
14;800;10.40653;304.3721
14;800;10.25008;341.4384
14;800;10.50799;327.2119
14;800;10.18734;315.1578
14;800;10.26531;330.207
14;800;9.83662;314.7011
14;800;9.72059;287.4026
14;800;9.21143;256.3416
14;800;8.74432;260.5019
14;800;8.58988;274.483
14;800;7.84891;263.099
14;800;7.38595;249.7507
14;800;7.24244;254.2333
14;800;6.30692;262.818
14;800;6.1847;270.5194
14;800;6.9137;267.8928
14;800;5.15062;246.5753
14;800;5.10703;259.808
14;800;4.60795;257.0798
14;800;4.6048;250.1286
14;800;4.791;274.1497
14;800;3.4205;271.6906
14;800;3.11474;244.5457
14;800;3.13727;248.1024
14;800;2.68373;246.698
14;800;2.22835;231.5832
14;800;2.35115;242.9832
14;800;2.14603;229.2913
14;800;1.4579;238.8492
14;800;1.50733;231.4746
14;800;1.52137;234.6495
14;800;1.5757;223.4412
14;800;0.81107;221.7064
14;800;0.84144;218.4842
14;800;0.23792;207.7062
14;800;0.32807;223.4748
14;800;0.49912;213.0315
14;800;0.47385;211.0365
14;800;0.28167;225.9019
14;800;0.15118;220.1134
17;600;11.5323;277.4968
17;600;10.67405;258.8011
17;600;10.56416;281.9849
17;600;10.2121;259.3203
17;600;9.93875;278.4109
17;600;9.91081;273.4996
17;600;9.4046;264.6172
17;600;9.7827;260.5748
17;600;9.18911;288.8093
17;600;8.78748;292.1403
17;600;8.683;263.6798
17;600;7.98813;267.4901
17;600;8.13585;305.4953
17;600;7.79895;298.9136
17;600;7.21539;261.6397
17;600;7.3272;272.3447
17;600;7.19699;291.5263
17;600;6.44038;264.3609
17;600;6.4989;281.6213
17;600;6.29621;292.2811
17;600;5.5665;266.5648
17;600;5.55157;265.4312
17;600;5.5444;254.6387
17;600;5.3683;247.1391
17;600;4.61977;258.5941
17;600;4.63825;256.7933
17;600;4.691;251.8201
17;600;3.82609;243.334
17;600;3.89659;210.5855
17;600;3.23828;223.8262
17;600;3.26681;235.7032
17;600;3.13262;211.1705
17;600;2.60629;226.2849
17;600;2.70058;217.9621
17;600;2.1484;235.7227
17;600;2.20544;242.4642
17;600;2.17603;238.1552
17;600;1.69715;233.8055
17;600;1.85454;230.7362
17;600;1.50001;243.5836
17;600;1.34743;249.2392
17;600;1.47644;206.375
17;600;1.11616;208.2601
17;600;1.939;205.417
17;600;1.4737;200.2558
17;600;0.54899;202.843
17;600;0.73659;221.2357
17;600;0.79415;224.7681
17;600;0.34129;217.2131
17;600;0.54123;208.0722
17;600;0.59562;197.9645
17;600;0.57338;200.6795
17;600;0.42353;199.0692
17;600;0.39398;198.8048
17;600;0.44149;205.5319
17;600;0.14335;206.4322
18;200;13.3204;309.9404
18;200;13.1;327.541
18;200;12.8976;321.9502
18;200;12.83943;334.4039
18;200;12.78571;319.9047
18;200;12.84365;295.5069
18;200;12.46822;289.8132
18;200;12.32382;281.7547
18;200;12.30083;287.6529
18;200;11.95431;308.3225
18;200;11.63609;264.3542
18;200;11.39761;266.4034
18;200;11.24626;279.9835
18;200;10.40032;270.7676
18;200;10.40926;285.8709
18;200;9.83987;271.1202
18;200;9.62053;276.2764
18;200;9.51405;291.8141
18;200;9.3622;300.2236
18;200;8.43654;272.6423
18;200;8.43299;262.2622
18;200;8.25527;268.8713
18;200;7.99419;267.1286
18;200;7.31641;265.6608
18;200;7.29557;289.1333
18;200;6.74313;279.0652
18;200;6.20576;266.6623
18;200;6.20147;268.9163
18;200;5.88498;273.2579
18;200;5.12336;273.7849
18;200;5.6646;267.592
18;200;5.1754;265.1505
18;200;4.29066;266.4815
18;200;3.93893;267.0345
18;200;3.82099;261.9988
18;200;3.35496;275.9418
18;200;2.90193;261.417
18;200;3.22;254.599
18;200;3.412;262.8682
18;200;2.30645;253.5951
18;200;2.37125;238.8257
18;200;2.4164;254.4903
18;200;2.11921;248.879
18;200;1.68821;246.8865
18;200;1.87537;264.3878
18;200;1.8804;253.7066
18;200;1.24864;259.6666
18;200;1.41253;261.3049
18;200;1.43883;261.5238
18;200;1.22648;275.441
18;200;0.77531;256.0861
18;200;0.96691;255.6787
18;200;0.96809;248.4851
18;200;0.2646;243.3536
18;200;0.38319;237.5974
18;200;0.35792;531.8531
18;200;0.19152;233.2836
19;800;10.59719;281.0027
19;800;10.37239;294.3625
19;800;9.97377;273.541
19;800;9.59689;270.3678
19;800;9.22119;288.7588
19;800;8.925;276.1072
19;800;8.69947;280.2569
19;800;8.37794;286.2017
19;800;8.4813;286.9564
19;800;7.80642;279.6214
19;800;7.79873;281.5902
19;800;7.9217;303.1966
19;800;7.98392;267.4999
19;800;7.779;323.1093
19;800;6.99407;315.1241
19;800;7.472;284.1768
19;800;6.91656;298.7513
19;800;6.23606;280.2897
19;800;6.32126;281.2557
19;800;6.8509;294.491
19;800;5.47679;268.2838
19;800;5.53598;280.4661
19;800;5.39735;269.7881
19;800;4.8269;294.1515
19;800;4.87441;275.2099
19;800;4.43711;301.0719
19;800;3.89186;287.2663
19;800;3.89991;280.8006
19;800;3.9308;283.2444
19;800;3.99006;284.3082
19;800;3.22794;288.2737
19;800;3.16809;271.7682
19;800;3.15161;276.0401
19;800;2.54253;252.6134
19;800;2.52967;273.1832
19;800;2.30357;270.2197
19;800;1.80023;254.7598
19;800;1.88498;264.2498
19;800;1.32349;276.2953
19;800;1.18044;272.9297
19;800;1.25367;295.1241
19;800;0.60914;258.3709
19;800;0.64882;267.7677
19;800;0.40439;226.4668
19;800;0.21524;252.6427
19;800;0.29962;268.7775
19;800;0.30391;256.307
19;940;7.509;384.9371
19;940;6.54147;1066.4182
19;940;6.75539;6056.388
19;940;6.25416;268.0586
19;940;6.43025;270.0718
19;940;5.89052;273.0669
19;940;6.5745;285.9825
19;940;5.71185;290.4985
19;940;5.63012;266.3124
19;940;5.71296;295.2155
19;940;5.77348;282.468
19;940;5.78449;277.5426
19;940;5.79668;283.7623
19;940;5.28289;271.8645
19;940;5.25806;289.4569
19;940;5.25903;294.9993
19;940;5.31223;287.2534
19;940;4.77517;274.6857
19;940;4.71266;285.4998
19;940;4.76483;289.468
19;940;4.53857;267.0064
19;940;4.14708;271.9407
19;940;4.20198;268.2232
19;940;4.23324;285.018
19;940;4.1282;278.4892
19;940;3.51878;274.8197
19;940;3.53961;253.8214
19;940;3.57198;251.3891
19;940;2.98343;276.7262
19;940;2.99629;274.9889
19;940;3.8237;283.8908
19;940;3.9479;263.1321
19;940;2.57179;264.1848
19;940;2.42903;257.9513
19;940;2.47344;251.3
19;940;1.97025;275.3645
19;940;1.91926;269.6676
19;940;1.90929;308.5372
19;940;1.9585;321.2556
19;940;1.9418;307.8126
19;940;1.73121;279.1746
19;940;1.51708;278.2163
19;940;1.25906;263.1242
19;940;0.91533;266.5319
19;940;0.11841;260.0279
19;940;0.69869;262.979
19;940;0.35895;264.084
19;940;0.48308;280.7466
19;940;0.39841;278.1432
19;940;0.23563;252.2503
19;940;0.27827;273.8552
19;940;0.12584;284.5929
