K;#¿NOMBRE?;Depth (m);Concentracion volumetrica total (ppm)
1;0;2.17987;289.7602
1;0;1.94032;260.0241
1;0;1.72338;280.0719
1;0;1.78301;261.3073
1;0;1.96596;254.1883
1;0;1.8252;266.9044
1;0;1.81471;248.8487
1;0;1.12045;254.5254
1;0;1.2653;262.2462
1;0;0.89028;248.7392
1;0;0.91001;287.563
1;0;0.50355;261.0907
1;0;0.87285;257.3941
1;0;0.29275;259.1749
1;0;0.29689;283.4627
1;0;0.29763;256.5169
1;0;0.16943;280.0141
1;900;7.94859;332.584
1;900;7.5919;321.731
1;900;7.32712;413.6694
1;900;7.15399;412.9042
1;900;6.93732;374.196
1;900;6.59327;370.4601
1;900;6.33375;346.7109
1;900;6.2996;339.8972
1;900;5.40859;321.7822
1;900;5.32302;314.7567
1;900;5.11782;293.3175
1;900;4.52379;318.2335
1;900;4.61504;303.9849
1;900;4.15913;331.6596
1;900;4.10895;347.9683
1;900;3.98186;297.6573
1;900;3.46159;293.6707
1;900;3.46942;304.0052
1;900;2.95166;270.2595
1;900;3.24545;274.381
1;900;2.77935;270.1706
1;900;2.86484;266.4767
1;900;2.27911;273.7405
1;900;2.13414;297.4133
1;900;1.96086;312.332
1;900;1.73166;267.154
1;900;2.3638;270.8787
1;900;1.42583;277.114
1;900;1.53164;272.373
1;900;1.7892;281.991
1;900;0.96683;261.0331
1;900;1.939;287.3609
1;900;0.50215;255.8595
1;900;0.75292;269.8468
1;900;0.16965;253.6357
3;500;7.90611;405.1603
3;500;7.55945;318.8867
3;500;7.25227;367.784
3;500;6.98225;380.858
3;500;6.67189;379.0323
3;500;6.49801;365.5574
3;500;6.32606;312.9142
3;500;6.3964;719.4526
3;500;5.43075;315.2586
3;500;4.99515;318.1152
3;500;4.79941;400.3921
3;500;5.6439;420.3829
3;500;5.17663;334.7794
3;500;4.78869;330.3889
3;500;4.37452;362.1076
3;500;4.22289;328.7005
3;500;3.76284;333.0154
3;500;3.68695;325.0221
3;500;3.36819;320.0941
3;500;3.42072;309.6558
3;500;3.26452;293.2305
3;500;2.97006;299.3987
3;500;3.16114;387.9406
3;500;2.694;298.1856
3;500;2.91944;317.8219
3;500;2.50263;326.3438
3;500;2.58952;328.8823
3;500;2.46915;284.4525
3;500;2.30556;283.7139
3;500;2.29041;295.3035
3;500;1.74924;300.2006
3;500;1.82572;286.7268
3;500;1.27221;279.5475
3;500;1.66974;327.1063
3;500;1.9436;257.8288
3;500;1.9266;316.3218
3;500;0.61719;260.7129
3;500;0.39028;269.7212
3;500;0.1265;287.0342
3;500;0.34395;271.3257
3;500;0.32083;293.5865
3;500;0.37351;263.5857
3;500;0.38348;276.8824
3;500;0.33863;254.7718
5;500;8.2178;445.4185
5;500;8.764;436.499
5;500;7.70695;435.5153
5;500;6.94752;423.8142
5;500;6.58011;424.5552
5;500;5.92119;422.0135
5;500;5.68672;323.0318
5;500;5.43415;337.1141
5;500;5.2721;376.5898
5;500;4.57027;415.7844
5;500;4.70645;343.2735
5;500;4.6543;382.8905
5;500;4.27484;355.8825
5;500;3.70824;315.0528
5;500;3.97233;296.6891
5;500;3.46203;303.6921
5;500;3.56666;303.8622
5;500;2.93659;319.0338
5;500;3.1287;316.5666
5;500;2.69962;287.316
5;500;2.89816;318.4403
5;500;2.3875;296.2014
5;500;2.44411;288.3082
5;500;1.9271;279.8247
5;500;2.5411;307.7559
5;500;1.58558;271.149
5;500;1.73905;302.4078
5;500;1.29312;286.9455
5;500;1.19219;255.972
5;500;0.83561;273.2848
5;500;0.74155;279.8619
5;500;0.65665;297.2896
5;500;0.37883;269.4423
5;500;0.45885;273.2429
7;900;9.12741;120.3645
7;900;9.1028;133.6075
7;900;8.87778;197.3208
7;900;8.76671;131.1788
7;900;8.62594;130.7638
7;900;7.95148;181.7009
7;900;7.33259;314.7279
7;900;6.89705;397.2976
7;900;6.88065;387.5255
7;900;6.7146;408.6358
7;900;5.84855;363.0039
7;900;6.7312;341.4165
7;900;5.7315;354.2462
7;900;5.29656;351.0968
7;900;5.33868;397.3477
7;900;4.5832;371.7365
7;900;4.72219;405.9178
7;900;3.99967;341.9858
7;900;3.97632;319.0772
7;900;3.61055;316.6664
7;900;3.3676;386.3327
7;900;3.2108;351.1491
7;900;2.54999;299.3179
7;900;2.68092;381.1371
7;900;1.75087;355.224
7;900;1.67742;304.5102
7;900;1.24332;382.5578
7;900;0.69078;311.9023
7;900;0.7462;395.8962
7;900;0.1401;303.4947
7;900;0.29918;357.0254
7;900;0.3322;324.9197
7;900;0.15606;322.3556
11;200;6.3149;995.306
11;200;5.80259;1052.777
11;200;5.36794;913.9456
11;200;5.1229;865.8878
11;200;4.77901;944.0836
11;200;4.45285;884.4591
11;200;4.18854;923.8519
11;200;3.85979;364.4096
11;200;3.384;313.8213
11;200;3.10225;367.3647
11;200;2.81533;372.9692
11;200;2.82959;383.3091
11;200;2.69548;298.7925
11;200;2.71255;288.6223
11;200;2.81223;297.3089
11;200;2.57807;283.4198
11;200;2.58405;274.5724
11;200;2.60984;313.1253
11;200;2.60999;287.4689
11;200;2.60703;271.5992
11;200;2.6643;284.4928
11;200;2.64649;276.7044
11;200;2.31051;298.5471
11;200;2.3445;290.262
11;200;2.4529;282.8641
11;200;2.10074;272.0813
11;200;2.10665;286.7939
11;200;1.82166;282.5162
11;200;1.79771;281.9184
11;200;1.54708;300.7014
11;200;1.60375;295.9637
11;200;1.32837;305.1175
11;200;1.34492;294.1662
11;200;1.19663;273.742
11;200;1.11217;285.8583
11;200;1.12222;297.849
11;200;0.86309;264.1685
11;200;0.92109;271.0657
11;200;0.59636;275.0143
11;200;0.81743;277.9365
11;200;0.38925;278.9539
11;200;0.56045;297.673
11;200;0.26246;281.974
11;200;0.41282;250.7973
11;200;0.39117;294.0645
14;800;9.2063;1111.2871
14;800;8.87409;864.0756
14;800;8.74018;685.6895
14;800;7.858;386.301
14;800;7.55554;366.2719
14;800;6.641;377.1581
14;800;6.4245;375.8604
14;800;5.47154;393.7161
14;800;4.76896;328.7556
14;800;4.4765;329.6506
14;800;3.65732;336.7762
14;800;3.4024;372.4471
14;800;2.70339;324.769
14;800;2.77669;342.9439
14;800;1.85018;330.2422
14;800;1.64624;314.474
14;800;0.85918;318.5487
14;800;0.75773;302.5295
14;800;0.11475;297.8671
17;600;10.13517;1259.5521
17;600;9.98611;1110.6373
17;600;9.70663;765.4117
17;600;9.25784;1569.0285
17;600;9.38096;1020.7685
17;600;8.49765;969.7346
17;600;8.11981;367.3601
17;600;8.539;322.7276
17;600;6.92454;314.8102
17;600;6.4941;347.3878
17;600;5.84863;394.4944
17;600;4.96308;414.393
17;600;4.47598;352.2332
17;600;3.32769;365.4461
17;600;2.93348;310.8452
17;600;2.25362;316.192
17;600;1.54612;383.2784
17;600;1.47652;302.0811
17;600;0.28558;355.7778
17;600;0.28255;326.5675
17;600;0.34831;306.0714
17;600;0.9569;302.1889
18;200;10.73694;660.7085
18;200;10.64419;370.0841
18;200;10.49366;398.3979
18;200;9.97296;381.2588
18;200;9.53555;350.5702
18;200;8.80787;381.5028
18;200;8.47378;316.993
18;200;7.89628;352.2488
18;200;7.48984;364.049
18;200;7.40612;370.1318
18;200;7.26697;373.7364
18;200;6.20376;361.7846
18;200;6.5346;382.7896
18;200;5.97794;329.2323
18;200;5.5707;343.2583
18;200;4.49039;319.8758
18;200;3.90257;342.3027
18;200;3.96701;318.184
18;200;3.12523;346.7268
18;200;2.61191;337.1756
18;200;2.62174;321.3257
18;200;1.80377;368.5055
18;200;1.29874;338.1167
18;200;1.5203;330.0629
18;200;0.61032;355.7424
18;200;0.25292;337.5112
18;200;0.34787;308.5028
18;200;0.40484;305.1062
18;200;0.17342;291.6676
19;800;9.224;659.5938
19;800;8.86987;896.3233
19;800;8.58603;809.9702
19;800;8.1875;1198.2957
19;800;7.51246;938.3626
19;800;7.1395;908.3257
19;800;6.73684;474.7914
19;800;6.47208;344.1355
19;800;5.5147;374.1168
19;800;4.98;396.5458
19;800;4.12403;363.1754
19;800;3.5603;320.8418
19;800;3.664;317.348
19;800;2.37753;364.0274
19;800;2.14027;339.2707
19;800;1.29852;327.167
19;800;1.10619;312.877
19;800;0.41001;327.8835
19;800;0.27051;338.7514
19;800;0.43328;354.2484
19;800;0.12702;318.2581
19;940;9.44599;373.5524
19;940;8.50851;371.5597
19;940;8.30722;301.1365
19;940;7.79171;417.268
19;940;7.26513;366.8063
19;940;6.87813;338.9192
19;940;5.89067;373.723
19;940;5.7018;357.9756
19;940;4.68184;362.98
19;940;4.38664;373.5539
19;940;3.71363;378.6066
19;940;2.95572;380.4055
19;940;2.73294;380.7409
19;940;1.59422;317.9321
19;940;1.61092;347.5368
19;940;1.4161;323.9396
19;940;0.46373;372.9617
19;940;0.52062;345.6767
19;940;0.52727;332.8598
19;940;0.37935;330.317
