K;#¿NOMBRE?;Depth (m);Concentracion volumetrica total (ppm)
5;500;9.22311;384.1204
5;500;8.87512;355.9053
5;500;7.58155;332.0282
5;500;7.10654;328.7952
5;500;6.81739;332.9744
5;500;6.74254;318.7168
5;500;6.46713;309.5772
5;500;6.61;302.0242
5;500;5.24676;335.4639
5;500;4.89643;334.7467
5;500;4.51581;335.5389
5;500;4.25046;311.7821
5;500;3.85565;317.4802
5;500;2.73834;338.4252
5;500;2.71314;328.5988
5;500;2.69541;360.783
5;500;1.75508;311.202
5;500;1.69989;369.2971
5;500;1.78848;360.1458
5;500;0.6616;364.3898
5;500;0.56229;328.5942
5;500;0.63056;413.9883
5;500;0.55646;310.5145
5;500;0.9695;276.5864
7;900;15.7326;411.4363
7;900;15.4983;426.2313
7;900;15.1376;441.3911
7;900;14.9219;418.9375
7;900;14.74881;421.4973
7;900;14.4481;448.5628
7;900;14.6549;426.7295
7;900;13.31729;400.1263
7;900;12.66916;384.3914
7;900;11.49169;370.2089
7;900;11.13637;398.9378
7;900;10.74174;400.9454
7;900;10.82887;347.2471
7;900;10.82044;349.9722
7;900;10.28969;344.0074
7;900;10.15889;413.2602
7;900;9.57634;386.6552
7;900;8.94045;324.984
7;900;8.7747;365.0799
7;900;8.54399;324.1031
7;900;8.4327;314.9588
7;900;7.69609;323.0911
7;900;7.54815;333.2808
7;900;6.34801;345.6719
7;900;6.86291;346.7453
7;900;6.58625;346.8445
7;900;5.69596;307.8151
7;900;5.27366;373.2839
7;900;4.73453;390.9818
7;900;4.7363;310.1654
7;900;3.91114;309.3893
7;900;3.56525;337.2527
7;900;3.1754;341.686
7;900;2.45408;302.88
7;900;1.57073;311.8212
7;900;1.84146;321.1427
7;900;0.79319;294.1131
7;900;0.30782;302.92
7;900;0.4505;361.2452
7;900;0.27804;287.3271
11;200;13.8428;354.477
11;200;13.3705;389.7289
11;200;12.96359;400.3693
11;200;12.78563;408.8905
11;200;12.39875;399.1714
11;200;12.948;432.8539
11;200;11.41342;416.3401
11;200;10.63998;351.1341
11;200;10.2787;355.9085
11;200;9.51915;364.707
11;200;8.77093;361.0131
11;200;7.96493;340.1392
11;200;7.33902;327.9829
11;200;6.85478;332.9363
11;200;6.3196;338.3412
11;200;5.22577;329.6531
11;200;4.58187;365.7768
11;200;4.6225;351.1853
11;200;3.22617;354.6527
11;200;2.44159;321.9413
11;200;1.71695;324.4447
11;200;1.20054;327.2125
11;200;0.52623;315.4774
11;200;0.15813;282.7453
11;200;0.6384;275.9245
14;800;12.18326;358.6937
14;800;12.10647;344.1265
14;800;11.99311;331.7695
14;800;11.85018;329.5462
14;800;11.7533;339.2883
14;800;11.68457;348.7413
14;800;11.5885;363.8812
14;800;11.66336;365.0768
14;800;10.97224;367.1478
14;800;10.76901;355.8041
14;800;10.34349;375.5998
14;800;9.75023;358.499
14;800;9.78873;333.8628
14;800;8.94466;351.358
14;800;9.19414;319.587
14;800;8.49566;362.8742
14;800;8.74994;309.3198
14;800;8.42553;323.7886
14;800;8.22741;308.9052
14;800;8.6033;318.1342
14;800;7.71855;335.3732
14;800;8.2752;340.6528
14;800;7.38462;358.9932
14;800;7.62426;310.3484
14;800;7.48142;326.9102
14;800;6.95971;334.5817
14;800;7.9709;316.0992
14;800;6.35555;339.5271
14;800;6.61617;317.7431
14;800;5.75138;348.8309
14;800;6.3772;315.929
14;800;5.12402;398.8089
14;800;5.21055;341.653
14;800;4.34659;348.5653
14;800;4.53731;327.9199
14;800;3.46092;378.3185
14;800;3.46654;297.5383
14;800;2.96895;335.4097
14;800;2.52154;303.0707
14;800;2.47403;326.1527
14;800;1.31485;313.9382
14;800;1.47164;287.8255
14;800;0.80878;332.0565
14;800;0.41304;297.5057
14;800;0.48323;293.013
14;800;0.21103;289.8276
17;600;12.744;385.7625
17;600;11.79475;363.1229
17;600;11.68405;396.6419
17;600;11.80059;403.0992
17;600;11.94551;346.5942
17;600;11.89171;336.2356
17;600;11.8912;375.5408
17;600;12.10773;354.6799
17;600;12.14586;362.7432
17;600;12.21555;428.5385
17;600;12.24814;429.0999
17;600;12.10337;384.2165
17;600;11.66476;385.7915
17;600;11.27279;412.1271
17;600;10.8752;469.5623
17;600;10.52625;367.7732
17;600;10.18963;379.167
17;600;9.84475;358.1441
17;600;9.61751;381.069
17;600;9.3112;364.1965
17;600;9.12105;357.0182
17;600;8.71373;399.642
17;600;8.54517;359.6906
17;600;8.28741;335.2683
17;600;8.7681;349.7862
17;600;7.62722;381.314
17;600;7.3255;391.3215
17;600;6.97213;376.8336
17;600;6.54856;365.493
17;600;6.6506;350.4254
17;600;5.85831;358.2528
17;600;5.43172;364.951
17;600;5.6934;339.4535
17;600;4.71317;334.4901
17;600;4.47901;340.7374
17;600;4.7851;317.8531
17;600;3.57708;331.0991
17;600;3.31816;326.4784
17;600;3.13269;328.3599
17;600;2.66578;319.1128
17;600;2.9483;347.0385
17;600;1.79195;327.3852
17;600;1.24606;288.0631
17;600;1.2336;273.2236
17;600;0.28566;270.7352
17;600;0.31152;296.053
17;600;0.2626;266.6698
18;200;14.42748;403.8575
18;200;14.32113;377.2992
18;200;14.34729;416.0149
18;200;14.30102;438.8795
18;200;14.33606;429.642
18;200;14.13651;441.9416
18;200;14.23451;441.6647
18;200;13.42497;410.0843
18;200;13.41506;438.4073
18;200;12.58144;436.0491
18;200;12.67729;412.8363
18;200;11.74103;377.606
18;200;11.58909;377.7641
18;200;10.92834;408.4634
18;200;10.51494;384.9101
18;200;9.784;398.6405
18;200;9.45109;391.9649
18;200;9.12608;379.9074
18;200;8.11257;365.3608
18;200;8.6365;393.0243
18;200;7.223;361.4387
18;200;7.21;398.7101
18;200;6.5302;383.6999
18;200;6.13984;397.9455
18;200;5.15853;370.8475
18;200;5.14242;416.9387
18;200;4.10437;390.2089
18;200;3.92969;400.5809
18;200;3.16003;380.003
18;200;2.84075;359.7264
18;200;2.38359;381.1681
18;200;1.32549;370.1648
18;200;1.48804;377.5289
18;200;0.6729;364.4755
18;200;0.33287;380.1551
18;200;0.2592;363.7438
18;200;0.17667;361.2832
19;800;12.66894;374.3991
19;800;12.675;403.2186
19;800;12.55181;513.5837
19;800;12.54161;462.7388
19;800;12.49239;451.1169
19;800;12.53562;504.6086
19;800;12.55572;383.9123
19;800;12.33734;436.2883
19;800;12.37621;402.4291
19;800;11.96798;428.228
19;800;11.926;373.1766
19;800;11.58547;378.087
19;800;10.91186;363.3858
19;800;10.85976;380.5599
19;800;10.15172;361.7801
19;800;9.52484;350.5226
19;800;9.15704;364.1003
19;800;8.2031;362.9162
19;800;7.8744;358.1416
19;800;7.14157;353.62
19;800;6.49742;369.8678
19;800;6.30389;358.7773
19;800;5.26678;351.0542
19;800;5.7437;355.2488
19;800;4.3862;366.6132
19;800;3.52742;340.2243
19;800;3.31676;389.0857
19;800;2.51438;332.5053
19;800;2.18815;337.3191
19;800;1.24968;370.1559
19;800;0.88445;331.1497
19;800;0.45922;360.6026
19;800;0.33051;315.2918
19;800;0.54441;348.269
19;800;0.41274;345.8678
19;940;13.60913;382.5003
19;940;13.58881;415.9996
19;940;13.34789;386.3628
19;940;13.3276;372.4359
19;940;12.98842;390.5991
19;940;11.95394;377.0109
19;940;11.89681;369.3661
19;940;11.38261;378.998
19;940;10.87801;367.992
19;940;10.5196;408.1499
19;940;9.96032;373.1159
19;940;9.97466;365.973
19;940;9.1242;377.4805
19;940;8.99321;392.0442
19;940;8.28948;423.7948
19;940;7.90418;342.5988
19;940;7.64281;416.5722
19;940;6.65401;373.678
19;940;6.61736;369.3299
19;940;5.80835;394.3489
19;940;5.46201;355.8954
19;940;5.498;393.6651
19;940;4.44745;340.9502
19;940;3.93346;369.0069
19;940;4.5449;375.7108
19;940;3.72989;354.5313
19;940;3.25151;349.6159
19;940;2.80018;403.3945
19;940;2.29751;376.765
19;940;1.45435;369.1533
19;940;1.40366;377.2829
19;940;0.43639;369.3882
19;940;0.4989;339.5077
19;940;0.19647;362.4013
19;940;0.18428;332.955
