K;#¿NOMBRE?;Depth (m);Concentracion volumetrica total (ppm)
0;250;12.34251;508.4829
0;250;12.26898;491.0887
0;250;12.21585;521.3119
0;250;12.1919;486.1615
0;250;12.18835;421.6612
0;250;12.14963;482.4638
0;250;12.1851;439.0264
0;250;12.2296;418.2935
0;250;11.80488;391.4258
0;250;11.72809;383.8454
0;250;11.62138;400.9399
0;250;11.31041;409.0199
0;250;10.88703;391.8707
0;250;10.65535;427.8481
0;250;10.13362;405.634
0;250;9.3565;403.8371
0;250;9.42803;393.4209
0;250;8.95308;389.8083
0;250;8.7996;371.2454
0;250;8.3333;364.3479
0;250;7.42031;392.2612
0;250;7.9428;394.3921
0;250;6.53807;353.1976
0;250;5.87242;401.8756
0;250;4.78418;358.8609
0;250;4.34186;383.9493
0;250;3.96686;364.8874
0;250;3.32924;371.9486
0;250;2.22982;365.116
0;250;1.92481;359.8816
0;250;1.48701;362.8752
0;250;0.73696;378.7625
0;250;0.88001;371.5145
0;250;0.24066;352.7129
0;250;0.2346;378.1795
0;250;0.26903;387.7806
0;500;14.49998;399.2126
0;500;14.14213;344.0638
0;500;13.49562;367.3915
0;500;13.1264;334.4266
0;500;13.35262;347.4937
0;500;13.44913;377.503
0;500;12.72289;365.4182
0;500;11.85461;352.5712
0;500;11.58074;341.0517
0;500;11.39066;346.2991
0;500;11.8988;359.4016
0;500;10.82732;330.799
0;500;10.60355;323.8422
0;500;9.8593;333.2602
0;500;9.8226;313.1007
0;500;8.63311;323.5069
0;500;8.4377;300.1197
0;500;7.44152;349.5262
0;500;6.71209;302.2086
0;500;6.75;300.6359
0;500;5.90249;316.731
0;500;5.26782;330.8122
0;500;4.75189;301.9663
0;500;4.50679;317.8231
0;500;4.22903;321.4086
0;500;3.24671;325.75
0;500;2.62543;312.1111
0;500;2.28687;315.9494
0;500;1.87885;325.2403
0;500;1.4656;318.0881
0;500;0.93026;306.0018
0;500;0.71605;309.2464
0;500;0.27095;361.5877
0;500;0.26016;311.2628
0;500;0.33324;306.2049
0;500;0.20748;331.5933
0;500;0.49395;315.7038
0;500;0.51183;312.9984
0;500;0.24819;308.4793
0;500;0.80036;311.8161
0;500;0.67881;311.6302
1;900;12.34251;325.6869
1;900;12.26898;395.7759
1;900;12.21585;369.7379
1;900;12.1919;388.8114
1;900;12.18835;505.4708
1;900;12.14963;459.8269
1;900;12.1851;508.9757
1;900;12.2296;478.9748
1;900;11.80488;469.2058
1;900;11.72809;411.3718
1;900;11.62138;396.2009
1;900;11.31041;423.5244
1;900;10.88703;400.6482
1;900;10.65535;419.5306
1;900;10.13362;331.6674
