K;#¿NOMBRE?;Depth (m);Concentracion volumetrica total (ppm)
7;900;8.911519056;472.9302
7;900;8.084865245;544.0681
7;900;7.091874656;477.6604
7;900;6.107549931;559.3573
7;900;4.924121577;481.8507
7;900;3.919790865;476.6063
7;900;2.934239684;510.9755
7;900;1.829706752;518.6696
7;900;0.855511021;502.3629
11;200;13.10181336;814.2207
11;200;13.08421383;776.598
11;200;13.06371327;820.1373
11;200;13.037313;876.1242
11;200;12.98996935;779.5752
11;200;12.95176009;850.2252
11;200;12.89593727;840.2348
11;200;12.8120128;938.3892
11;200;12.73035087;859.6493
11;200;12.6643619;864.7807
11;200;12.55785247;1008.7332
11;200;12.71756531;766.4087
11;200;12.59061536;825.2244
11;200;12.57953048;849.2384
11;200;12.24393145;723.093
11;200;12.29690869;768.6917
11;200;12.3184831;789.1063
11;200;11.99124524;700.6219
11;200;11.94227091;828.9476
11;200;11.14925829;720.635
11;200;11.08824001;781.4238
11;200;10.34922609;818.173
11;200;10.16727944;715.3318
11;200;9.693541302;838.2073
11;200;9.109442844;779.5865
11;200;8.899973962;770.7116
11;200;8.137071861;775.0698
11;200;8.060744145;747.3961
11;200;7.223812071;781.445
11;200;6.932950602;813.3849
11;200;6.366580183;763.6417
11;200;5.64660164;779.877
11;200;5.45754305;869.2088
11;200;4.615692015;789.8761
11;200;4.484391039;858.2819
11;200;3.679073885;788.3551
11;200;3.436276195;778.4872
11;200;2.800843626;839.0705
11;200;2.330914465;801.3774
11;200;2.012655272;874.0798
11;200;1.243179206;783.3921
11;200;1.124430871;818.0906
14;800;0.784823372;571.7477
14;800;1.869451595;592.9802
14;800;2.414982316;598.2844
14;800;2.686268306;609.5473
14;800;3.535297092;666.5161
14;800;4.046540444;608.5709
14;800;3.950515953;715.8707
14;800;4.135511386;629.7615
14;800;4.775508138;681.1534
14;800;5.805530806;728.4383
14;800;6.854284658;679.7297
14;800;7.761916931;680.1342
14;800;8.299865759;660.0781
14;800;8.614695531;663.6882
14;800;9.66838211;609.5927
14;800;10.79553142;598.1849
14;800;11.58496547;563.9085
14;800;12.0977989;561.2706
14;800;12.44571922;611.6157
14;800;12.64869749;604.042
14;800;12.87061659;579.7067
14;800;13.15125499;616.1606
14;800;13.26545896;574.0657
14;800;13.32265382;553.0395
14;800;13.38701312;569.5403
14;800;13.41554362;557.4305
14;800;13.43479529;588.0669
14;800;13.42957993;573.1107
14;800;13.43889312;567.9467
14;800;13.44311396;599.604
14;800;13.45411293;618.5035
14;800;13.46599475;568.9254
14;800;13.45685097;608.1441
14;800;13.45094089;562.4023
14;800;13.45193916;601.8456
14;800;13.45315806;577.8167
14;800;13.44983411;610.1643
14;800;13.4021262;558.7436
14;800;13.31388554;567.7606
14;800;13.19271377;609.575
14;800;13.01503701;598.0409
14;800;12.78867973;556.481
14;800;12.49977201;582.3385
14;800;12.06975736;535.1134
14;800;11.50831907;599.0299
14;800;10.96040542;548.5903
14;800;10.33773741;585.5882
14;800;9.668475302;660.1599
14;800;9.041167114;623.1564
14;800;8.381523067;600.999
14;800;7.650056881;644.9161
14;800;6.878240925;647.8934
14;800;6.026855192;662.5523
14;800;5.20245699;673.5833
14;800;4.420747021;670.251
14;800;3.695224616;737.0068
14;800;2.87807303;677.4129
14;800;2.091519177;700.0838
14;800;1.358679829;738.536
17;600;15.95277676;461.5751
17;600;15.91775159;483.8281
17;600;15.56197737;448.1965
17;600;14.8575922;469.1047
17;600;14.14965331;491.2296
17;600;13.19589474;468.7304
17;600;12.50710156;473.7179
17;600;11.73063124;494.7041
17;600;10.9713936;495.4
17;600;10.42361939;543.5282
17;600;9.693541302;551.2269
17;600;9.046478153;545.9059
17;600;8.49072289;613.9607
17;600;7.659405007;578.6805
17;600;7.054269158;576.197
17;600;6.531172159;686.5794
17;600;5.64284357;595.3633
17;600;4.857824161;632.4957
17;600;4.098713102;655.6056
17;600;3.651035922;701.596
17;600;2.96896781;633.4105
17;600;1.993242416;650.8873
17;600;1.44534158;678.0462
17;600;1.131856153;774.9732
18;200;15.70189678;470.5232
18;200;15.52191366;431.0033
18;200;15.33436892;447.1707
18;200;15.35024098;465.5245
18;200;15.40011698;473.7736
18;200;14.89709361;561.3427
18;200;14.31208505;465.3931
18;200;13.81614166;438.6384
18;200;13.45600098;426.9572
18;200;13.01542724;471.5747
18;200;12.84683965;430.3237
18;200;12.49691024;437.3332
18;200;11.95121259;450.314
18;200;11.14083735;441.0528
18;200;10.37950027;467.2034
18;200;9.858334645;479.6696
18;200;9.058238555;498.0551
18;200;8.343704142;520.5687
18;200;7.654254772;505.5554
18;200;6.706083192;526.4573
18;200;6.020624813;560.1667
18;200;5.341016029;602.1395
18;200;4.467542355;584.0657
18;200;3.946367783;606.5008
18;200;3.033917886;632.9773
18;200;2.396625867;614.2181
18;200;1.787478452;638.9594
18;200;0.872233375;623.87
19;800;13.0919185;459.7999
19;800;13.06113677;502.7705
19;800;12.88404973;501.5886
19;800;12.58717183;503.2952
19;800;12.39294694;472.1491
19;800;12.15078298;531.6214
19;800;11.9666168;575.5414
19;800;11.91501097;571.9304
19;800;11.81436562;479.0731
19;800;11.97617172;466.2165
19;800;11.77316461;455.7975
19;800;11.74382992;524.6605
19;800;11.21108062;499.0271
19;800;11.3241113;498.9794
19;800;10.64014667;455.1039
19;800;10.77397797;539.4413
19;800;10.08025239;498.7959
19;800;10.29455362;521.123
19;800;9.598303661;553.4275
19;800;9.581177423;578.0429
19;800;9.273145624;540.0376
19;800;8.727323146;516.3152
19;800;8.747896903;530.322
19;800;7.985637343;527.4689
19;800;7.951446043;563.8087
19;800;7.40609444;563.3514
19;800;7.111870153;537.5402
19;800;6.765957892;591.4388
19;800;6.124298411;564.1799
19;800;6.037326996;577.3636
19;800;5.401025429;581.8079
