K;#¿NOMBRE?;Depth (m);Concentracion volumetrica total (ppm)
0;250;0.710501749;245.2531
0;250;2.463337613;319.3688
0;250;4.193310449;378.8928
0;250;5.908423714;474.7664
0;250;7.611664429;587.3488
0;250;9.382434234;662.1974
0;250;11.23250562;474.6892
0;250;12.27593413;523.6788
0;250;12.513612;518.9484
0;250;12.28324896;457.2011
0;250;12.54439722;500.3382
0;250;13.16860791;478.0628
0;250;13.60905471;506.1523
0;250;13.80828992;569.2613
0;250;13.67423536;502.9335
0;250;13.4661322;591.0546
0;250;14.03778381;542.6026
0;250;14.40629951;551.2807
0;250;14.26569403;685.7925
0;250;14.15737364;468.1682
0;250;14.50444327;455.4302
0;250;14.25896103;520.352
0;250;14.0250603;499.7407
0;250;13.76952204;480.0583
0;250;13.183659;435.2189
0;250;13.08067955;588.9944
0;250;13.01587889;574.0585
0;250;12.1538263;463.887
0;250;11.71270706;503.4543
0;250;11.06675049;380.3799
0;250;10.49490504;384.1933
0;250;9.912848868;349.5963
0;250;8.868746246;340.6452
0;250;8.078838406;368.541
0;250;7.532020241;349.7021
0;250;7.031256719;334.803
0;250;6.465980805;364.0676
0;250;5.387052444;360.4114
0;250;4.376168071;301.3447
0;250;3.745199395;267.2778
0;250;2.926306999;285.8057
0;250;2.39526043;224.3977
0;250;1.64851798;212.9435
0;250;0.700033219;221.8737
0;500;0.387061423;211.8669
0;500;1.701455167;162.2834
0;500;3.230092912;180.6539
0;500;4.991160019;142.062
0;500;6.773011357;130.9205
0;500;8.585634596;167.1743
0;500;10.17011092;219.3245
0;500;11.59515268;168.7505
0;500;11.62288519;231.8302
0;500;11.69212545;251.3738
0;500;12.16457544;224.6501
0;500;12.61022305;222.5822
0;500;12.67589668;261.1335
0;500;12.85662766;265.7216
0;500;13.20155185;242.3444
0;500;13.26979739;238.764
0;500;13.48490507;239.7336
0;500;13.83302574;243.1524
0;500;13.95679512;226.0336
0;500;14.11519788;269.7438
0;500;14.12515275;248.3816
0;500;14.09124989;320.2507
0;500;14.15851486;277.4599
0;500;14.21642379;261.7543
0;500;14.28754984;259.4863
0;500;14.30138651;255.3135
0;500;13.9980354;207.9493
0;500;13.63398161;222.7856
0;500;13.01168759;208.5941
0;500;12.72363127;200.3081
0;500;12.32698548;181.6169
0;500;11.67590653;217.9886
0;500;10.93258392;210.5137
0;500;10.33024122;208.3628
0;500;9.904076471;191.4837
0;500;9.245452066;192.5217
0;500;8.529130989;181.6861
0;500;7.975417842;161.651
0;500;7.393890044;158.6471
0;500;6.784905019;166.3113
0;500;6.078449618;222.2559
0;500;5.530863104;201.514
0;500;5.017742635;166.1121
0;500;4.231284532;156.8095
0;500;3.523487224;193.3773
0;500;2.599447306;181.169
0;500;1.568007605;158.926
0;500;0.797621164;150.9097
1;900;0.984100498;195.35
1;900;2.615007086;138.0409
1;900;4.395011448;147.6329
1;900;5.997462444;153.4814
1;900;7.612862689;139.2458
1;900;9.191040797;180.7787
1;900;9.623519485;196.0619
1;900;9.519799048;220.4776
1;900;9.562052357;208.7566
1;900;9.712156297;217.8095
1;900;9.788134154;198.9345
1;900;9.670772866;254.6918
1;900;9.45770978;178.2684
1;900;9.470212863;183.6814
1;900;9.708184454;217.8621
1;900;9.986704366;217.9946
1;900;10.24783879;191.6242
1;900;10.59790844;232.4292
1;900;10.83644904;202.7563
1;900;10.99162684;231.3477
1;900;11.10380306;191.2596
1;900;11.34508865;224.988
1;900;11.82238941;199.0454
1;900;12.27742377;239.0202
1;900;12.50676593;209.9462
1;900;12.73465132;210.5994
1;900;13.08356696;247.6155
1;900;13.32888755;229.3454
1;900;13.43077707;234.8736
1;900;13.63376812;306.7781
1;900;13.72182537;264.7333
1;900;13.81420858;294.2563
1;900;13.88089052;325.112
1;900;13.92793508;314.1875
1;900;13.96668475;253.6089
1;900;13.93648426;280.009
1;900;13.90901236;282.4753
1;900;13.7741226;278.9993
1;900;13.49827084;245.6878
1;900;13.32845364;324.4291
1;900;12.70290988;253.1515
1;900;12.17013583;203.1078
1;900;11.96109875;229.7454
1;900;11.38219478;222.9672
1;900;10.51304623;176.628
1;900;9.760753547;170.4568
1;900;9.072783843;143.1618
1;900;8.370907687;157.2447
1;900;7.719226025;175.8543
1;900;7.064219545;162.0269
1;900;6.392135534;163.2556
1;900;5.612734166;162.0897
1;900;4.985441962;130.7772
1;900;4.389383455;148.9129
1;900;3.569613404;133.7696
1;900;2.643431105;139.9157
1;900;1.86893499;123.7163
1;900;1.416873343;117.5775
1;900;0.627780974;100.4177
7;900;1.649821036;545.6936
7;900;3.20232377;454.6182
7;900;4.84905878;400.8513
7;900;6.488573054;347.4386
7;900;8.136911171;399.3578
7;900;9.563070045;450.0709
7;900;9.661496667;425.1382
7;900;9.590491227;497.0197
7;900;9.458282978;458.5427
7;900;9.313102992;455.8221
7;900;9.311910445;514.0584
7;900;9.378196948;482.4016
7;900;9.412612285;519.3607
7;900;9.469288553;479.3144
7;900;9.587785579;503.7432
7;900;9.732844199;491.1136
7;900;9.912472289;479.6245
7;900;10.11723835;532.5918
7;900;10.33943915;525.2103
7;900;10.53033336;506.0886
7;900;10.71307945;629.4833
7;900;11.00819675;536.0589
7;900;11.29149754;519.5156
7;900;11.50972679;539.9077
7;900;11.79298642;524.9328
7;900;12.05755061;588.5076
7;900;12.27125242;486.3063
7;900;12.55874036;511.1022
7;900;12.8291568;489.6764
7;900;13.03487758;517.8593
7;900;13.2581452;503.2888
7;900;13.49845894;523.1634
7;900;13.6613743;509.8115
7;900;13.8162756;558.5616
7;900;14.00310923;496.6575
7;900;14.15763449;465.3465
7;900;14.29899097;498.831
7;900;14.438179;430.114
7;900;14.487714;479.2861
7;900;14.55723505;472.3523
7;900;14.65455003;492.8695
7;900;14.68958562;466.3964
7;900;14.57493166;444.5148
7;900;14.4156775;435.6604
7;900;14.04920017;478.5152
7;900;13.45642778;440.8095
7;900;13.2534526;482.5796
7;900;12.53603482;460.0189
7;900;12.12959937;400.1554
7;900;11.63186686;479.0807
7;900;10.96482799;426.9204
7;900;10.56182057;399.8709
7;900;10.54308816;437.9573
7;900;10.53854078;432.1887
7;900;9.642245997;426.8573
7;900;9.273736469;349.6185
7;900;8.859033909;371.1177
7;900;8.082398086;394.1895
7;900;7.350671501;394.6593
7;900;6.885602515;367.9606
7;900;6.437992091;377.2421
7;900;5.655430939;428.7682
7;900;4.912963785;424.796
7;900;4.434724537;342.2914
7;900;3.980310585;385.2275
7;900;3.20749727;393.7907
7;900;2.4679732;330.9502
7;900;1.99981638;335.9336
7;900;1.552739777;334.8595
7;900;0.749165663;339.8518
14;800;0.694974234;334.9247
14;800;2.201917343;457.8347
14;800;3.432885131;437.6233
14;800;5.133801807;370.719
14;800;6.829518307;370.1976
14;800;8.564708007;346.6257
14;800;10.32867235;344.3578
14;800;10.9592908;375.0484
14;800;10.94262936;396.5262
14;800;10.94505986;401.5656
14;800;11.00837655;396.9893
14;800;11.02502983;396.5025
14;800;11.08457142;400.4255
14;800;11.23803925;399.73
14;800;11.34868395;423.9011
14;800;11.47103254;413.4778
14;800;11.71441083;398.6941
14;800;11.92994894;435.7442
14;800;12.12710428;427.4776
14;800;12.36541244;417.8735
14;800;12.44585995;442.869
14;800;12.50211052;471.6841
14;800;12.57157165;410.0997
14;800;12.62491859;425.0584
14;800;12.62055427;426.7196
14;800;12.64903323;401.3284
14;800;12.70886009;457.4436
14;800;12.6976999;460.4124
14;800;12.65581301;457.3554
14;800;12.64883467;432.077
14;800;12.6358747;443.6862
14;800;12.28100544;412.6127
14;800;12.1523443;342.6395
14;800;11.87821069;371.7809
14;800;11.49382456;347.8006
14;800;11.34266661;414.1719
14;800;10.72422997;346.646
14;800;10.25946496;368.205
14;800;9.844349527;377.5606
14;800;9.120242164;389.6458
14;800;8.344415113;353.8999
14;800;7.7746284;370.8719
14;800;7.423891993;388.3698
14;800;6.70023356;357.3033
14;800;5.754969381;375.6322
14;800;5.040394017;381.2982
14;800;4.55266006;367.369
14;800;3.812466463;400.1927
14;800;2.848669769;376.372
14;800;2.117266867;391.3947
14;800;1.690309329;399.7723
14;800;0.90931191;414.2649
19;800;10.49907123;415.9781
19;800;10.11086209;429.6219
19;800;10.21708972;385.7224
19;800;10.0903274;394.0921
19;800;9.525001646;388.4262
19;800;9.302198304;357.9451
19;800;8.969689553;388.2393
19;800;8.145306417;425.2665
19;800;7.980265202;365.4844
19;800;7.369924314;385.1936
19;800;6.746929816;389.2088
19;800;6.565665905;384.2103
19;800;5.751898913;430.8906
19;800;5.058603232;403.9282
19;800;4.873365043;422.5937
19;800;3.857231697;403.0862
