K;#¿NOMBRE?;Depth (m);Concentracion volumetrica total (ppm)
1;0;1.132671247;245.9425
1;0;0.729738034;244.5332
1;0;0.56871262;215.1195
1;0;0.202405887;223.6609
1;0;0.024683477;247.0313
1;0;0.031683015;248.9498
1;0;0.046992543;239.784
1;0;0.019815837;153.0293
1;900;12.09267729;625.8916
1;900;12.03703316;648.36
1;900;11.9199508;639.3035
1;900;11.18999987;623.2473
1;900;10.70417802;621.0932
1;900;10.24753172;634.4278
1;900;9.774761147;663.6731
1;900;9.210654971;620.7431
1;900;8.580278485;642.0236
1;900;7.872823823;659.8095
1;900;7.342746131;686.3655
1;900;7.192535086;658.1501
1;900;6.775698346;693.2953
1;900;6.272491032;668.9501
1;900;6.052134516;652.9537
1;900;5.59775796;649.1462
1;900;5.411984837;653.6604
1;900;5.116778813;646.0291
1;900;4.642445565;702.7332
1;900;3.954533462;657.9579
1;900;3.401693306;637.1477
1;900;2.867874;696.8996
1;900;2.394816077;698.9938
1;900;1.93846716;680.7196
1;900;1.383768533;721.5451
1;900;0.8952531;736.5965
1;900;0.550494541;627.621
3;500;13.32316853;733.791
3;500;13.3176737;781.6626
3;500;13.28809439;757.6867
3;500;13.31684204;739.1731
3;500;13.18155725;777.2484
3;500;12.42735524;776.4422
3;500;11.74729294;816.1402
3;500;11.11143698;775.9516
3;500;10.46543065;740.5995
3;500;10.26965849;748.2264
3;500;10.36710554;759.7097
3;500;10.45130702;749.3453
3;500;10.19056929;824.6462
3;500;9.605564586;727.9813
3;500;9.116813657;771.0561
3;500;8.286183251;752.6754
3;500;7.575758643;712.1735
3;500;6.952574008;725.1724
3;500;6.33494782;769.1988
3;500;6.378545264;792.7623
3;500;5.644224746;776.7853
3;500;5.017503436;749.7367
3;500;4.267633621;759.8087
3;500;3.609692861;771.1822
3;500;3.06779456;822.4625
3;500;2.436349509;785.2595
3;500;1.845183331;813.9762
3;500;1.164940572;825.24
3;500;0.547283608;846.1524
3;500;0.110400765;872.6119
5;500;11.9207471;1062.6294
5;500;11.97106867;913.7526
5;500;11.56360129;852.6157
5;500;11.59746286;856.5591
5;500;10.81975588;909.5989
5;500;9.853776798;897.7354
5;500;8.945200303;853.5633
5;500;8.740362517;875.755
5;500;8.682164329;910.7771
5;500;8.177956429;856.1106
5;500;7.470970676;866.8525
5;500;7.14556438;837.0232
5;500;6.48387795;840.6186
5;500;5.918140884;853.1704
5;500;5.430444584;879.8465
5;500;4.76943032;971.9628
5;500;4.096095741;865.4814
5;500;3.389019463;941.4981
5;500;2.941258545;896.762
5;500;2.168440327;932.1412
5;500;1.716273032;952.8344
5;500;1.541542991;964.1114
5;500;0.848522886;946.2146
5;500;0.507520229;1007.0958
5;500;0.181840859;977.5576
5;500;0.082833107;931.0103
5;500;0.131464262;834.1237
7;900;11.72747766;1281.906
7;900;11.50431136;1250.3574
7;900;10.97386351;1303.6625
7;900;10.56500962;1349.8099
7;900;10.77571464;1285.7459
7;900;10.99091593;1165.7701
7;900;10.88418209;1165.163
7;900;10.61068065;1406.2807
7;900;10.22132578;1296.4498
7;900;9.983779304;1811.52
7;900;9.644087583;1191.0508
7;900;9.458319732;1493.3917
7;900;9.103563588;1045.2331
7;900;8.828792725;987.4271
7;900;8.432172249;919.9875
7;900;8.264720652;894.531
7;900;7.905665878;906.5752
7;900;7.900315063;835.3467
7;900;7.878991358;804.7469
7;900;7.508598946;898.0163
7;900;7.456382172;927.7341
7;900;7.132003647;897.8826
7;900;6.904173012;924.6126
7;900;6.680313758;931.2012
7;900;6.334505159;924.8397
7;900;5.933364819;887.363
7;900;5.829882877;923.6257
7;900;5.511705554;975.467
7;900;5.002585302;887.2625
7;900;4.873120605;927.5809
7;900;4.76766315;892.6311
7;900;4.191466106;989.529
7;900;4.133137067;905.0112
7;900;3.81779341;931.4164
7;900;3.646219844;875.0542
7;900;3.544301742;898.5279
7;900;3.586660969;910.8024
7;900;3.369692386;874.7739
7;900;3.377702997;908.8789
7;900;3.410888037;996.9227
7;900;3.053577587;912.1073
7;900;3.133278692;943.4644
7;900;3.169268535;903.444
7;900;3.173684285;926.0525
7;900;2.904709612;944.56
7;900;2.956019945;928.0288
7;900;3.067341421;891.9721
7;900;2.664379132;1015.818
7;900;2.659078037;959.5231
7;900;2.259291136;981.0229
7;900;2.260658301;971.8906
7;900;2.39932898;999.7343
7;900;1.999381619;1043.2754
7;900;1.921747032;964.3833
7;900;1.651604922;1018.7731
7;900;1.759444108;1046.8531
7;900;1.387384833;1037.7192
7;900;1.322272021;1007.4168
7;900;1.432778303;1043.096
7;900;1.209687484;1093.342
7;900;0.78969591;1105.7184
7;900;0.544730355;1153.5464
7;900;0.641882157;1070.0145
7;900;0.257964817;1116.2862
7;900;0.092187197;1122.8571
7;900;0.075786957;1057.6791
7;900;0.05715358;1141.2205
11;200;11.31482244;1110.9506
11;200;11.20331074;1067.8826
11;200;10.68548838;1139.433
11;200;10.37444349;1089.7025
11;200;10.3974931;1081.9857
11;200;10.5235497;1081.6702
11;200;10.06016925;1092.6141
11;200;10.02033142;1125.3273
11;200;9.764161118;1144.964
11;200;9.693921314;1080.3943
11;200;9.231704127;1109.2039
11;200;9.267944034;1136.4562
11;200;8.661316152;1052.1758
11;200;8.433485702;1191.7351
11;200;7.933317076;1137.8197
11;200;7.491907453;1094.1399
11;200;7.344059596;1084.7667
11;200;6.766152781;1086.6865
11;200;6.549107625;1097.3126
11;200;5.958703684;1165.6092
11;200;5.716704632;1195.7191
11;200;5.204417799;1173.5323
11;200;4.848548666;1170.5033
11;200;4.369968868;1187.3418
11;200;3.590397311;1159.9782
11;200;2.931936964;1216.2199
11;200;2.394445011;1166.1604
11;200;1.913554894;1126.3
11;200;2.048646955;1155.7318
11;200;1.365243466;1119.5022
11;200;1.335565056;1114.1524
11;200;0.988857541;1207.9205
11;200;0.701083775;1148.5949
11;200;0.431852286;1075.5905
11;200;0.423762478;1149.0975
11;200;0.419346732;1179.2276
11;200;0.19364989;1114.6263
11;200;0.134271178;1111.4279
11;200;0.161009941;1103.8671
11;200;0.158733331;1126.8092
11;200;0.178481976;882.8544
14;800;9.569729928;999.2831
14;800;9.51447079;1056.0522
14;800;9.426343802;987.0591
14;800;9.277344357;1112.7345
14;800;9.218996836;1043.5811
14;800;9.054805206;1031.3722
14;800;8.874556324;1034.791
14;800;8.57154415;1021.7503
14;800;8.270248516;1029.6858
14;800;7.963131614;1046.5233
14;800;7.537107138;1071.3354
14;800;7.045384676;1078.5532
14;800;7.215317694;1046.7683
14;800;7.018252615;1173.4944
14;800;6.556583436;1164.9102
14;800;6.087577242;1124.7
14;800;5.609573687;1129.5665
14;800;5.187388897;1134.1259
14;800;4.613558995;1226.0765
14;800;4.130407212;1109.0525
14;800;4.166415145;1171.122
14;800;3.970972895;1195.3094
14;800;3.180299151;1168.4525
14;800;2.663180279;1192.7003
14;800;2.304523219;1130.1313
14;800;1.796124127;1153.2633
14;800;1.301082359;1174.0304
14;800;1.289809644;1182.9464
14;800;1.006864289;1122.9149
14;800;0.255778991;1358.1488
17;600;7.955844447;1033.5889
17;600;7.78061598;1060.8597
17;600;7.444178358;1068.6313
17;600;7.311836227;1067.5431
17;600;6.679567009;1131.278
17;600;6.084551911;1028.4862
17;600;5.488799895;1116.4074
17;600;4.879195364;1093.7375
17;600;4.372359403;1232.3878
17;600;4.069127187;1158.1556
17;600;4.093802738;1118.635
17;600;3.503775917;1129.3798
17;600;2.918960028;1154.0678
17;600;2.323662698;1203.0829
17;600;1.88864778;1124.8422
17;600;1.342617037;1252.0168
17;600;0.890930419;1253.9913
17;600;0.349791477;1039.3068
18;200;10.2590672;978.0299
18;200;10.24560677;967.6428
18;200;10.16753498;1050.6885
18;200;9.932692544;1022.5232
18;200;9.500488068;1096.2107
18;200;9.025901613;965.7992
18;200;8.452007276;992.667
18;200;7.786029688;1020.5574
18;200;7.151144768;1016.6766
18;200;6.386771196;1040.5632
18;200;5.782160751;1054.4824
18;200;5.161256097;1061.8451
18;200;5.268450087;1041.3743
18;200;4.876581214;1065.1014
18;200;4.193528906;1075.2718
18;200;3.68854411;1057.4283
18;200;3.082026218;1130.0588
18;200;2.540216872;1120.8667
18;200;2.164484638;1190.7572
18;200;2.179873205;1195.458
18;200;2.210821742;1186.0895
18;200;1.691639798;913.7274
18;200;0.638702109;1143.6454
18;200;0.000823509;1170.8462
19;940;10.98581674;967.7721
19;940;11.32527483;1031.4207
19;940;11.26066368;950.9342
19;940;11.23018309;942.504
19;940;11.20356728;908.2471
19;940;11.08603533;915.6381
19;940;11.05394234;985.5432
19;940;11.01212951;1015.4579
19;940;10.9558946;979.9236
19;940;10.89068448;1001.8093
19;940;10.87807333;981.8126
19;940;10.65226126;998.6901
19;940;10.05006981;981.3815
19;940;9.38124433;997.1917
19;940;8.727789187;955.3416
19;940;8.154086106;1012.9126
19;940;7.650461818;981.0085
19;940;7.099668654;998.5057
19;940;6.714529937;1189.7249
19;940;6.444811;1095.4207
19;940;6.460280194;1031.9852
19;940;6.148763111;1137.7413
19;940;5.212626391;1143.6605
19;940;4.326323759;1141.7524
19;940;3.747480283;1127.2043
19;940;2.823138149;1163.5459
19;940;2.265957437;1158.9628
19;940;2.042281011;1135.89
19;940;2.086911929;1167.5122
19;940;1.731848207;1148.3405
19;940;1.250081179;1085.7446
19;940;0.701259691;1194.6006
19;940;0.709049329;1334.0473
19;940;0.505751424;1678.3109
19;800;8.343355481;1057.8487
19;800;8.307951939;1127.9447
19;800;7.933033924;1217.2485
19;800;7.467430006;1081.4527
19;800;6.853415141;1149.7269
19;800;6.346924858;1117.7724
19;800;5.824830889;1128.8007
19;800;5.137822769;1167.5712
19;800;4.687704417;1110.989
19;800;4.117592415;1251.3935
19;800;4.199145741;1194.9798
19;800;4.183896683;1257.7867
19;800;3.440153182;1154.0507
19;800;2.729129827;1253.9028
19;800;1.979940607;1244.4488
19;800;1.408840135;1242.7081
19;800;0.924971102;1350.7883
19;800;0.395444239;1263.9996
19;800;0.369497383;1363.9906
19;800;0.424623836;1391.1703
19;800;0.432766399;1274.8164
19;800;0.055622207;1925.1172
