K;#¿NOMBRE?;Depth (m);Concentracion volumetrica total (ppm)
7;900;5.974531939;229.1856
7;900;5.835747828;244.2318
7;900;5.852273553;265.182
7;900;5.823697142;260.6438
7;900;5.754466314;248.6911
7;900;5.659626987;213.861
7;900;5.598231865;293.2848
7;900;5.585988908;290.551
7;900;5.625455638;284.4718
7;900;5.665150843;287.3729
7;900;5.724022145;265.1555
7;900;5.763074944;267.8718
7;900;5.826695518;280.1187
7;900;5.920658552;286.0703
7;900;6.058266755;269.4271
7;900;6.226046592;283.1761
7;900;6.367395543;260.0735
7;900;6.464772516;257.3339
7;900;6.657629657;268.7455
7;900;6.866930637;279.4098
7;900;7.057132821;288.8951
7;900;7.305602286;271.5959
7;900;7.475785894;242.5828
7;900;7.680151422;250.3266
7;900;7.924044842;252.0133
7;900;8.083197177;265.9724
7;900;8.319206254;257.0703
7;900;8.479060858;274.0196
7;900;8.630243383;268.821
7;900;8.839828107;242.2075
7;900;9.056871881;251.4505
7;900;9.201741591;252.8856
7;900;9.356425034;250.6621
7;900;9.582829707;238.5666
7;900;9.648741688;278.8633
7;900;9.888404774;256.5596
7;900;9.987273697;248.0479
7;900;10.04707569;271.493
7;900;10.23312365;274.2746
7;900;10.23491878;278.5304
7;900;10.461521;234.5923
7;900;10.50760248;270.0343
7;900;10.52625513;241.8354
7;900;10.64949727;235.922
7;900;10.64805394;255.2168
7;900;10.79993836;242.7635
7;900;10.8307191;239.5631
7;900;10.79150628;244.5462
7;900;10.93247409;264.9109
7;900;10.83937942;276.5799
7;900;10.97557161;239.9566
7;900;11.02504455;245.1674
7;900;10.95921316;243.8116
7;900;11.05364256;242.597
7;900;10.90283386;232.6736
7;900;11.09241088;258.8246
7;900;11.00293827;249.2959
7;900;11.06311306;220.6364
7;900;11.2033288;214.7094
7;900;10.92973348;229.631
7;900;11.13861762;216.2677
7;900;11.03640695;215.7925
7;900;11.11800438;228.8738
7;900;11.2499636;209.8377
7;900;11.09069507;201.8528
7;900;11.11669306;211.3478
7;900;10.90280859;217.3164
7;900;10.67841549;221.5752
7;900;10.34095682;207.7004
7;900;9.852332679;216.2401
7;900;9.243322264;216.3784
7;900;8.760535972;211.3379
7;900;8.454060097;214.2035
7;900;7.913955661;212.3238
7;900;7.5177255;210.5188
7;900;6.957504533;214.1043
7;900;6.793571434;232.5211
7;900;6.780562348;211.4078
7;900;6.542464164;203.976
7;900;5.671234302;212.9222
7;900;5.679131892;213.4227
7;900;5.953075855;213.6567
7;900;5.922634184;205.9239
7;900;5.188624037;200.1217
7;900;4.514521324;213.4696
7;900;4.481732269;197.575
7;900;4.582812268;217.1743
7;900;4.447748687;210.1706
7;900;3.809940407;215.8145
7;900;3.646563752;227.0837
7;900;3.280304366;204.9401
7;900;2.968208878;189.6059
7;900;2.908057191;201.1301
7;900;2.513310609;205.1446
7;900;2.142993949;223.0435
