K;#¿NOMBRE?;Depth (m);Concentracion volumetrica total (ppm)
14;800;3.22048;372.9047
14;800;2.76405;381.9492
14;800;3.19587;392.2796
14;800;2.74543;397.8852
14;800;2.73568;376.0886
14;800;2.86809;384.3469
14;800;2.41913;406.7833
14;800;2.28465;380.0526
14;800;2.34783;418.5725
14;800;1.90079;409.2283
14;800;1.65134;361.8391
14;800;1.75597;392.6175
14;800;1.8335;427.1813
14;800;1.21791;393.0932
14;800;1.21931;437.6746
14;800;0.61099;416.4731
14;800;0.7564;405.6685
14;800;0.47348;415.2612
14;800;0.55357;400.8885
14;800;0.35725;419.9018
14;800;0.17793;387.6228
17;600;9.4657;340.5943
17;600;8.75895;332.471
17;600;8.58337;378.5887
17;600;8.56556;375.2801
17;600;8.54642;352.1144
17;600;8.16799;383.2075
17;600;8.18011;352.9004
17;600;7.66646;338.7796
17;600;7.65722;333.4101
17;600;7.14128;344.3953
17;600;6.90222;350.3126
17;600;6.35976;333.2958
17;600;6.366;345.1144
17;600;5.6418;342.7719
17;600;5.11035;328.2136
17;600;5.22466;307.5142
17;600;4.8797;325.4276
17;600;4.31541;316.459
17;600;3.29939;326.2401
17;600;3.39139;307.3309
17;600;2.95314;327.918
17;600;2.45112;295.2647
17;600;2.56351;343.9665
17;600;1.53526;322.1432
17;600;1.78308;319.6688
17;600;1.4175;308.5692
17;600;1.2698;329.07
17;600;0.46328;307.8177
17;600;0.56133;329.4168
17;600;0.55372;306.4108
17;600;0.15864;301.4214
18;200;10.58189;315.2866
18;200;10.42648;314.1722
18;200;10.20382;311.8938
18;200;9.85502;297.4128
18;200;9.4785;331.9401
18;200;8.94717;331.9201
18;200;8.37188;318.0866
18;200;7.84883;301.9521
18;200;7.45097;325.281
18;200;6.82249;318.7412
18;200;6.35894;326.5794
18;200;5.67675;330.8641
18;200;5.6476;319.1182
18;200;4.52157;345.5501
18;200;3.96708;334.4556
18;200;3.24723;349.8831
18;200;2.34081;351.8109
18;200;1.51132;357.2783
18;200;0.89235;361.3492
18;200;0.47673;366.8324
18;200;0.54463;384.605
18;200;0.54508;356.5394
18;200;0.57278;350.2505
18;200;0.23246;356.27
19;800;11.25572;451.4361
19;800;10.84927;433.9387
19;800;10.24979;433.0043
19;800;10.42937;428.3852
19;800;9.85354;409.9341
19;800;9.4706;410.1526
19;800;8.91998;422.3073
19;800;8.44134;473.2122
19;800;7.81706;401.3295
19;800;7.16899;411.3505
19;800;6.82574;412.0177
19;800;6.3837;385.4567
19;800;5.85084;423.7574
19;800;5.92843;417.9587
19;800;5.1974;388.3575
19;800;5.37578;398.2683
19;800;4.95215;396.6163
19;800;4.96907;385.8378
19;800;4.58105;419.7325
19;800;4.49512;381.5142
19;800;4.74192;399.4428
19;800;4.32856;379.5546
19;800;4.3247;421.2063
19;800;3.86858;382.1507
19;800;3.27597;411.458
19;800;3.4259;380.016
19;800;2.50913;352.3986
19;800;2.65957;372.6846
19;800;2.37265;379.4704
19;800;1.56703;359.0058
19;800;1.68947;347.0648
19;800;1.29416;354.6024
19;800;1.2831;352.4861
19;800;1.2675;352.42
19;800;0.4853;343.6629
19;800;0.54146;358.7263
19;800;0.53606;349.5301
19;800;0.19219;366.0487
19;940;8.69296;1271.7871
19;940;8.49492;1245.9641
19;940;8.23029;1219.3554
19;940;8.22667;1224.7633
19;940;8.28564;1114.3238
19;940;8.11043;1131.3149
19;940;7.96544;1193.2998
19;940;7.87418;1149.9313
19;940;7.79119;1085.3456
19;940;7.59153;1085.2027
19;940;7.47388;1117.8045
19;940;7.13418;1081.9644
19;940;6.74128;1078.3846
19;940;6.33567;1159.8154
19;940;5.82624;1200.1114
19;940;5.34918;1077.4722
19;940;4.85394;1145.5205
19;940;4.26642;1154.7591
19;940;3.86127;992.0841
19;940;3.38119;1637.2167
19;940;2.85449;1768.6006
19;940;2.21822;1796.4557
19;940;1.6828;1671.7165
19;940;1.688;1318.5881
19;940;0.61446;1682.5616
19;940;0.56067;1733.6491
19;940;0.31913;1845.2587
