K;#¿NOMBRE?;Depth (m);Concentracion volumetrica total (ppm)
5;500;5.75715;409.1617
5;500;6.8753;390.7035
5;500;5.45462;380.8773
5;500;5.35974;411.8803
5;500;4.94956;497.3649
5;500;4.49563;385.8174
5;500;4.18144;400.8054
5;500;3.80592;389.9116
5;500;3.34572;531.8626
5;500;2.97146;392.1495
5;500;2.52088;398.5097
5;500;2.12342;385.2548
5;500;1.71851;418.5425
5;500;1.30155;380.8125
5;500;0.87447;414.8671
5;500;0.52424;411.1165
5;500;0.36213;408.8456
5;500;0.42493;389.5144
7;900;13.62709;324.0423
7;900;13.56886;388.6616
7;900;13.50656;555.9736
7;900;13.519;484.4678
7;900;12.44553;441.433
7;900;11.97123;420.7376
7;900;11.62885;447.1247
7;900;10.64331;399.2101
7;900;10.45575;464.2974
7;900;9.5241;408.3622
7;900;9.42212;424.9989
7;900;9.1509;404.8632
7;900;8.38858;442.474
7;900;8.60591;403.8084
7;900;7.90182;421.1253
7;900;7.411;417.0693
7;900;7.64104;382.6476
7;900;6.81185;386.3986
7;900;6.42523;397.7361
7;900;6.59725;416.0787
7;900;5.80968;446.5978
7;900;5.45861;390.2748
7;900;5.69855;396.0211
7;900;4.89902;409.4019
7;900;4.55349;370.3785
7;900;4.67106;441.2657
7;900;3.83792;458.3772
7;900;3.50925;389.306
7;900;3.67668;400.3188
7;900;2.66689;395.1854
7;900;2.49664;378.2456
7;900;2.57075;407.3258
7;900;1.53593;388.3641
7;900;1.35157;384.7266
7;900;1.45716;389.0815
7;900;1.19323;413.2092
7;900;0.42604;369.0049
7;900;0.21731;413.3551
11;200;13.45379;200.9932
11;200;13.30547;216.4107
11;200;13.14347;456.1839
11;200;12.88089;424.5073
11;200;12.69931;444.4814
11;200;11.92253;425.9626
11;200;11.11745;516.3359
11;200;10.69533;448.9001
11;200;9.98634;440.394
11;200;9.9903;402.7192
11;200;8.44821;427.9782
11;200;7.9885;451.5417
11;200;7.195;445.0136
11;200;6.44518;441.6828
11;200;5.99974;440.1675
11;200;5.44982;419.8576
11;200;4.65325;408.0519
11;200;4.20028;389.9663
11;200;3.85321;385.2264
11;200;3.809;388.163
11;200;2.60748;402.3917
11;200;2.44093;396.7697
11;200;1.83518;394.7711
11;200;1.5638;408.4248
11;200;0.57005;424.756
11;200;0.36671;401.5465
11;200;0.45781;374.3583
11;200;0.43011;410.0491
11;200;0.1783;421.6706
14;800;12.81778;260.896
14;800;12.77809;499.8101
14;800;12.73893;466.2803
14;800;12.75748;435.1754
14;800;12.7121;435.2234
14;800;12.4762;414.9347
14;800;12.46504;461.0478
14;800;12.12561;401.1418
14;800;11.87678;376.8228
14;800;11.22586;432.6223
14;800;10.19119;739.7468
14;800;9.29597;553.96
14;800;8.46758;542.2286
14;800;7.64983;450.6532
14;800;6.91715;435.1368
14;800;6.5923;434.9461
14;800;5.29893;394.9209
14;800;4.44886;428.7302
14;800;3.53304;385.0419
14;800;3.19846;401.0097
14;800;2.20108;387.9366
14;800;1.90788;411.2421
14;800;1.7109;366.1572
14;800;0.30516;387.8405
14;800;0.37403;396.1008
14;800;0.4519;395.7356
14;800;0.4491;404.5517
14;800;0.16226;362.7107
17;600;15.89901;513.8296
17;600;15.76102;461.727
17;600;15.33939;441.995
17;600;14.55334;410.8514
17;600;14.54506;417.1751
17;600;13.92581;441.0562
17;600;13.11125;373.6121
17;600;12.25413;406.4528
17;600;11.81478;415.8204
17;600;11.9668;393.3993
17;600;10.19156;409.2965
17;600;9.82561;480.0518
17;600;8.92426;448.6611
17;600;8.27832;442.5036
17;600;7.68205;449.0187
17;600;7.34456;388.4289
17;600;6.73189;440.985
17;600;5.98481;385.5379
17;600;5.53192;386.4938
17;600;4.7564;413.2193
17;600;4.11412;357.9687
17;600;3.68939;401.5592
17;600;2.98077;386.4308
17;600;2.3411;408.6619
17;600;1.81412;375.5763
17;600;1.17158;343.9355
17;600;0.55269;412.5333
17;600;0.38526;357.3926
17;600;0.39959;435.3872
17;600;0.41747;418.2912
17;600;0.19603;377.9879
18;200;14.75376;544.0282
18;200;14.72361;459.0561
18;200;14.2844;433.3084
18;200;13.94954;437.3738
18;200;13.8014;418.3114
18;200;12.72422;403.9249
18;200;11.98409;398.7956
18;200;11.26429;391.0219
18;200;10.83929;383.1819
18;200;10.1317;390.6889
18;200;9.47717;382.7272
18;200;9.9844;385.9152
18;200;8.37055;451.8698
18;200;7.75661;435.6695
18;200;7.21377;434.5066
18;200;6.55469;382.8103
18;200;5.82335;378.1478
18;200;5.43009;385.5756
18;200;4.73194;388.726
18;200;4.2775;420.4331
18;200;3.63471;366.8781
18;200;2.84134;405.6467
18;200;2.23906;430.4202
18;200;1.78109;396.43
18;200;0.93521;406.1377
18;200;0.58217;406.2262
18;200;0.52483;424.3371
18;200;0.48153;387.3019
19;800;11.92659;400.821
19;800;11.88491;1019.9664
19;800;11.90856;542.5714
19;800;11.82055;469.8027
19;800;11.74842;508.8478
19;800;11.66572;489.3756
19;800;11.59603;436.5041
19;800;11.56647;462.2654
19;800;11.18751;469.7486
19;800;10.82953;441.4304
19;800;10.66474;435.9192
19;800;9.7888;445.2695
19;800;9.3363;436.1437
19;800;8.60392;467.3982
19;800;7.63313;525.3286
19;800;6.8434;438.7478
19;800;6.33264;479.0012
19;800;5.36706;418.5839
19;800;4.41324;482.341
19;800;3.74452;439.0303
19;800;3.17126;423.2858
19;800;2.24371;408.056
19;800;1.39081;395.7122
19;800;1.32977;438.7697
19;800;0.64719;409.5949
19;800;0.55926;415.4618
19;800;0.38518;422.2381
19;800;0.43949;412.3721
19;800;0.43476;436.8447
19;800;0.36553;416.301
19;800;0.21517;426.37
19;940;9.2587;422.8745
19;940;8.61153;417.5656
19;940;8.35422;439.0212
19;940;8.39301;438.1557
19;940;7.91527;413.8992
19;940;7.68153;450.1007
19;940;7.33488;445.1961
19;940;6.84732;441.7198
19;940;6.15706;419.7582
19;940;5.74259;416.2173
19;940;5.35723;439.3469
19;940;4.44317;436.485
19;940;4.29553;452.0359
19;940;3.30626;435.5166
19;940;3.22535;396.8589
19;940;3.42301;412.3028
19;940;2.41337;415.8836
19;940;2.32329;451.1711
19;940;1.75715;421.7841
19;940;1.22995;436.38
19;940;1.26217;406.9209
19;940;0.59887;418.0026
19;940;0.46232;432.5436
19;940;0.54013;436.597
19;940;0.27029;445.8713
19;940;0.33797;431.9215
