K;#¿NOMBRE?;Depth (m);Concentracion volumetrica total (ppm)
1;900;0.28935;723.2883
3;500;13.64882;301.9133
3;500;13.38284;302.4733
3;500;13.10305;343.5064
3;500;12.49682;734.6371
3;500;11.82483;765.2839
3;500;11.16275;855.3775
3;500;10.37158;962.7732
3;500;9.59194;779.0775
3;500;8.88369;845.731
3;500;8.1728;912.2456
3;500;7.61148;825.5435
3;500;7.3324;1018.6859
3;500;6.49026;858.3585
3;500;5.90013;722.4176
3;500;5.27838;742.9573
3;500;4.6548;789.5722
3;500;4.21425;756.9794
3;500;3.83607;754.1404
3;500;3.32511;823.7918
3;500;2.87046;732.6858
3;500;2.64952;728.7672
3;500;2.37901;750.7632
3;500;1.71097;784.7747
3;500;1.29349;705.0727
3;500;1.9229;685.931
3;500;0.72802;760.6596
3;500;0.31839;701.4976
3;500;0.51951;714.3999
3;500;0.16441;630.6667
5;500;12.75319;350.2118
5;500;12.53828;346.9788
5;500;11.95941;351.3308
5;500;11.31277;338.9601
5;500;10.5312;674.3298
5;500;9.87298;651.9092
5;500;9.2894;646.906
5;500;8.81586;650.4132
5;500;8.38126;692.8325
5;500;7.80065;769.0574
5;500;7.13086;780.7007
5;500;6.60827;650.9139
5;500;6.2481;684.8188
5;500;6.3144;622.8613
5;500;5.76483;740.6887
5;500;5.2325;652.5397
5;500;4.98111;591.928
5;500;4.8682;691.7435
5;500;4.65258;614.1509
5;500;4.10777;626.8414
5;500;4.225;644.939
5;500;3.68888;587.1865
5;500;3.15553;570.1391
5;500;3.172;629.6786
5;500;2.78696;619.08
5;500;2.54888;712.0431
5;500;2.34723;611.8872
5;500;1.77267;607.0033
5;500;1.81966;652.0083
5;500;1.27931;634.0421
5;500;1.16589;685.7689
5;500;0.72108;665.5635
5;500;0.42264;641.9528
5;500;0.18975;627.8196
5;500;0.22965;697.0814
7;900;12.46438;368.2322
7;900;12.19035;365.6896
7;900;11.69122;380.1763
7;900;11.4444;380.8674
7;900;10.22828;806.6864
7;900;9.52099;718.7777
7;900;9.3903;683.4712
7;900;8.2631;721.2123
7;900;7.46265;638.2119
7;900;7.9819;623.8663
7;900;6.95314;649.8912
7;900;6.37106;624.2895
7;900;5.85764;649.735
7;900;5.51071;595.9815
7;900;5.438;643.8631
7;900;5.1739;581.8493
7;900;4.74495;570.5215
7;900;4.47295;625.3106
7;900;4.30913;642.3146
7;900;4.22356;592.2013
7;900;3.89459;638.3624
7;900;3.44814;620.335
7;900;3.86496;618.079
7;900;3.42649;616.6044
7;900;3.4989;652.6429
7;900;3.52247;617.8851
7;900;2.94878;680.1721
7;900;2.92292;633.7334
7;900;3.14289;612.3074
7;900;3.141;685.0698
7;900;2.38632;658.028
7;900;2.63186;631.9281
7;900;2.40324;618.7565
7;900;1.99212;726.9737
7;900;1.92747;598.8589
7;900;1.42842;706.8314
7;900;1.31005;669.3094
7;900;0.69921;613.1437
7;900;0.63108;743.4216
7;900;0.3809;725.7276
7;900;0.35711;704.4263
7;900;0.23342;607.6857
11;200;10.8359;472.2636
11;200;10.2705;725.2854
11;200;9.59112;643.3209
11;200;9.8329;720.411
11;200;8.41991;668.3603
11;200;8.8531;607.7014
11;200;8.2059;624.6556
11;200;7.98237;683.1924
11;200;7.80494;670.345
11;200;7.20091;806.3747
11;200;6.88294;749.504
11;200;6.31926;668.6712
11;200;5.86629;664.4481
11;200;5.79335;660.9239
11;200;5.31518;574.3184
11;200;5.31777;585.7967
11;200;5.1983;556.657
11;200;4.70933;632.6945
11;200;4.66854;588.8115
11;200;4.35058;587.9123
11;200;4.14132;568.8087
11;200;4.1991;564.8057
11;200;3.75486;572.9946
11;200;3.89843;601.6154
11;200;3.77082;591.5069
11;200;3.45996;601.2889
11;200;3.65592;583.9011
11;200;3.19794;618.3805
11;200;3.51324;638.0775
11;200;2.90784;578.8853
11;200;3.5326;566.3191
11;200;2.70383;593.7713
11;200;2.77698;631.6276
11;200;2.52915;594.8783
11;200;2.45741;664.3528
11;200;2.34376;602.7852
11;200;1.88409;607.2365
11;200;1.91269;594.9696
11;200;1.48176;595.7422
11;200;1.49189;705.3621
11;200;0.96476;639.4882
11;200;1.5461;651.7306
11;200;0.53555;594.1648
11;200;0.47658;660.7141
11;200;0.36538;638.9885
11;200;0.18879;645.1518
11;200;0.14224;675.0979
14;800;8.70035;724.9993
14;800;8.69651;737.5512
14;800;8.69555;640.229
14;800;8.69038;706.0125
14;800;8.55174;691.6631
14;800;8.52869;674.3417
14;800;8.51864;638.053
14;800;8.44171;690.1647
14;800;8.28911;649.7314
14;800;8.27219;678.8222
14;800;8.12314;777.2382
14;800;8.5789;724.9384
14;800;7.995;839.5666
14;800;7.83317;710.6129
14;800;7.8948;650.0531
14;800;7.92037;693.5903
14;800;8.14243;645.4374
14;800;8.5678;678.2447
14;800;8.4326;641.9613
14;800;7.97948;634.6182
14;800;8.993;598.9529
14;800;8.171;589.3001
14;800;8.29037;645.076
14;800;8.24869;590.2255
14;800;8.21625;656.132
14;800;7.96574;628.394
14;800;7.78477;686.3157
14;800;7.70414;632.0953
14;800;7.37701;649.0241
14;800;6.96577;622.9105
14;800;6.55757;635.7838
14;800;6.22113;628.5744
14;800;5.78944;651.5693
14;800;5.55423;668.4603
14;800;5.76941;690.736
14;800;5.53421;680.2889
14;800;5.53362;750.5208
14;800;5.5277;638.0494
14;800;4.8682;661.5997
14;800;4.56768;705.2734
14;800;4.1134;648.8089
14;800;4.1208;649.4515
14;800;3.35311;628.0344
14;800;3.2753;606.1173
14;800;2.62344;679.5607
14;800;2.6312;667.0634
14;800;2.1347;714.0084
14;800;1.78811;710.8715
14;800;1.22278;640.2444
14;800;0.89398;710.7049
14;800;0.56399;692.7367
14;800;0.13552;733.0931
17;600;14.86617;346.0307
17;600;14.73714;976.8019
17;600;14.60241;815.2953
17;600;14.10873;762.5432
17;600;13.56701;749.7381
17;600;12.95117;699.7313
17;600;13.16446;687.4527
17;600;13.25292;705.3644
17;600;12.56607;622.5259
17;600;11.92689;591.0614
17;600;11.54837;633.8088
17;600;11.64089;621.1763
17;600;11.62759;592.375
17;600;10.89457;649.3576
17;600;10.3599;628.7362
17;600;9.78511;580.6528
17;600;9.47215;644.552
17;600;9.42603;664.994
17;600;8.87121;644.0237
17;600;8.31128;607.9166
17;600;7.76009;601.5856
17;600;7.49317;588.038
17;600;7.20172;685.1565
17;600;7.37582;644.8387
17;600;6.93171;583.3388
17;600;6.58824;605.1018
17;600;6.8494;603.2711
17;600;6.6987;629.7359
17;600;6.16;663.3656
17;600;5.50687;614.4094
17;600;4.92133;581.3722
17;600;4.49342;593.612
17;600;4.73734;651.0713
17;600;4.84057;632.3667
17;600;4.4378;684.6431
17;600;3.49764;587.9701
17;600;2.97907;612.8214
17;600;3.2393;700.6464
17;600;3.4129;711.7465
17;600;2.38418;733.9671
17;600;1.74082;600.7994
17;600;1.36753;626.6249
17;600;0.87351;618.0073
17;600;0.93521;738.4881
17;600;0.96432;695.6011
17;600;0.76504;630.657
17;600;0.20822;629.6738
18;200;14.95693;920.9584
18;200;14.81688;848.8911
18;200;14.57477;752.3739
18;200;14.4464;731.7106
18;200;14.65355;696.0582
18;200;14.40338;702.6414
18;200;14.13082;647.4783
18;200;13.84075;617.8332
18;200;13.5155;692.4828
18;200;12.92036;677.5478
18;200;12.45987;711.3059
18;200;11.84885;629.1817
18;200;11.7318;647.5716
18;200;10.42449;592.8657
18;200;10.49587;607.8565
18;200;10.57229;693.2347
18;200;10.28393;642.0835
18;200;9.90623;641.4946
18;200;9.57886;600.3096
18;200;9.56726;648.0366
18;200;9.17426;585.9039
18;200;8.85879;624.2171
18;200;8.53128;568.0511
18;200;8.11368;589.5751
18;200;7.63623;587.7189
18;200;7.16899;687.0835
18;200;6.97102;676.7534
18;200;7.6797;633.3571
18;200;7.17179;602.0414
18;200;7.13352;649.9954
18;200;6.72901;693.246
18;200;6.68209;683.7534
18;200;6.49085;602.2756
18;200;6.49809;617.3007
18;200;6.47023;634.456
18;200;6.47237;665.0392
18;200;6.44969;616.5101
18;200;6.28261;627.625
18;200;6.26724;717.3295
18;200;6.25076;711.8748
18;200;5.53834;650.4563
18;200;4.96419;652.0864
18;200;4.56361;685.6696
18;200;4.47975;714.8348
18;200;3.72952;706.0264
18;200;3.75848;703.5686
18;200;3.15848;734.6799
18;200;3.1443;662.457
18;200;2.45615;647.6235
18;200;2.44292;716.1282
18;200;1.83311;702.4073
18;200;1.71614;672.7605
18;200;1.6991;653.2141
18;200;0.97008;664.0026
18;200;0.6831;724.9394
18;200;0.70091;676.2695
18;200;0.72795;726.9989
18;200;0.20564;662.5724
19;800;10.4649;690.5405
19;800;9.6888;745.2625
19;800;9.4287;764.0542
19;800;8.54487;685.1399
19;800;8.13275;655.6499
19;800;8.1278;685.3607
19;800;7.15628;684.7265
19;800;6.69169;738.5782
19;800;6.37188;662.2921
19;800;5.18846;642.509
19;800;5.10747;651.7399
19;800;4.57603;642.959
19;800;3.56658;672.4184
19;800;3.68984;666.275
19;800;2.88701;630.2749
19;800;2.17625;624.9268
19;800;2.34509;602.7734
19;800;1.5722;638.6179
19;800;1.7678;647.4366
19;800;1.9207;665.6909
19;800;0.2114;614.0508
19;800;0.41075;686.3367
19;800;0.41186;677.8817
19;800;0.45183;672.4978
19;800;0.12066;666.7902
19;940;12.73006;656.6324
19;940;12.12258;642.1016
19;940;11.49213;725.8453
19;940;10.80663;622.0886
19;940;9.97111;668.8409
19;940;9.29775;694.4306
19;940;8.73686;696.7203
19;940;8.3973;638.7106
19;940;8.50955;604.2607
19;940;8.38503;640.925
19;940;8.44245;694.7489
19;940;8.48162;621.6081
19;940;8.50039;619.3785
19;940;8.52012;622.1033
19;940;8.2227;632.4914
19;940;7.72905;619.8843
19;940;7.56625;609.8583
19;940;7.2223;641.1192
19;940;7.11127;590.2326
19;940;6.27204;621.6734
19;940;6.29251;598.7731
19;940;5.95755;625.4783
19;940;5.45056;558.8388
19;940;5.72973;590.4819
19;940;5.1747;587.5473
19;940;4.89192;580.9088
19;940;4.77687;553.5827
19;940;3.90139;539.0171
19;940;3.99368;559.0951
19;940;3.75989;536.5715
19;940;3.11607;556.1426
19;940;3.42442;575.84
19;940;2.93053;580.4093
19;940;2.63637;543.844
19;940;2.80942;583.2145
19;940;1.99338;572.911
19;940;2.3328;611.6539
19;940;1.81331;657.72
19;940;0.91674;623.8904
19;940;1.13944;718.8198
19;940;0.40994;349.1132
19;940;0.38814;327.316
19;940;0.46343;342.0102
19;940;0.40934;281.9029
