K;#¿NOMBRE?;Depth (m);Concentracion volumetrica total (ppm)
0;250;11.54822299;633.7449
0;250;11.4257294;754.9406
0;250;11.24124864;817.5366
0;250;11.26550337;844.5563
0;250;11.19702094;686.3737
0;250;11.19631222;694.0363
0;250;11.17220181;691.8742
0;250;11.13438777;679.3047
0;250;11.18811337;641.1716
0;250;11.37321127;695.2439
0;250;11.29756812;651.0072
0;250;11.28475416;630.1234
0;250;11.2196253;709.1073
0;250;11.0193516;706.4899
0;250;10.96250164;665.4303
0;250;10.92640002;665.1732
0;250;10.98760672;662.7819
0;250;11.0017672;716.3827
0;250;10.96096993;709.9658
0;250;10.74725426;791.1847
0;250;10.63301505;815.2621
0;250;10.72533318;733.3277
0;250;10.78326124;838.5185
0;250;10.66518914;866.284
0;250;10.6002543;949.2422
0;250;10.46411244;770.9735
0;250;10.26695986;984.6193
0;250;9.951796119;881.7861
0;250;9.595755644;1030.7365
0;250;9.144368954;945.1663
0;250;8.691953593;1029.6406
0;250;8.169403991;1194.0863
0;250;7.974189949;1015.8661
0;250;7.908421017;1097.2495
0;250;7.608750818;1046.1238
0;250;6.849191022;1232.3461
0;250;6.303491665;1014.6211
0;250;5.567228435;1319.4189
0;250;5.124335633;1136.74
0;250;4.525896673;1089.7264
0;250;4.094019008;1358.5274
0;250;3.547739139;1557.4335
0;250;3.098603921;1490.534
0;250;2.64562849;1265.7752
0;250;2.263026184;1215.2244
0;250;1.970139523;1423.8491
0;250;1.695592409;1500.0507
0;250;1.245361513;1744.1898
0;250;0.75232272;1663.2676
0;250;0.670994031;1628.8677
0;250;0.337395285;1435.1269
0;250;0.439566475;1457.5593
1;0;12.45388858;460.4129
1;0;12.46356645;445.6813
1;0;12.4474404;434.8115
1;0;12.38577452;430.9892
1;0;12.32892983;443.8217
1;0;12.34050234;444.8353
1;0;12.32501228;426.1597
1;0;12.49592505;469.8439
1;0;12.46068688;405.9206
1;0;12.44652749;424.515
1;0;12.35133562;407.3921
1;0;12.22564993;406.6028
1;0;12.02579886;415.6476
1;0;11.65974227;460.6203
1;0;11.13994527;379.8955
1;0;10.17771545;379.7876
1;0;9.379629669;375.1992
1;0;8.671725922;391.7244
1;0;7.812872252;409.5048
1;0;6.75508612;413.3287
1;0;5.863665084;398.8476
1;0;5.256184396;413.1404
1;0;4.629248221;424.0934
1;0;3.905934278;447.3464
1;0;3.691351062;418.491
1;0;3.171019756;418.648
1;0;3.030181383;404.6235
1;0;3.417475747;426.4345
1;0;3.251190897;413.9321
1;0;2.807364542;450.8073
1;0;2.657429089;423.6076
1;0;2.444169334;422.942
1;0;1.849202643;471.0215
1;0;1.722405873;441.349
1;0;1.502779507;504.6762
1;0;0.689130561;429.2704
1;0;0.513165726;447.1661
1;900;13.97966365;790.7289
1;900;13.77298241;743.9819
1;900;13.44258951;743.6607
1;900;12.89735687;940.0961
1;900;12.77271098;684.3232
1;900;12.38318411;691.9945
1;900;12.50503007;730.1709
1;900;12.85434136;723.6002
1;900;12.90550968;738.4302
1;900;12.91707994;754.3665
1;900;12.92815199;722.2039
1;900;12.70763971;797.6629
1;900;12.52448582;793.3123
1;900;12.40981416;801.292
1;900;11.7174762;806.5382
1;900;11.51936851;799.693
1;900;10.9774667;839.1308
1;900;10.36483324;762.7143
1;900;9.686931443;711.0568
1;900;9.095150382;742.8373
1;900;8.605536232;821.417
1;900;7.971441481;695.4408
1;900;7.288621144;801.5161
1;900;6.681813474;846.4508
1;900;6.227689908;690.9823
1;900;5.708985858;720.0883
1;900;5.457699119;764.7929
1;900;4.653112533;782.2254
1;900;4.355956757;730.4043
1;900;3.608966895;869.82
1;900;3.26633264;708.0329
1;900;3.198702008;943.1169
1;900;2.527258755;868.2525
1;900;2.571445519;873.4587
1;900;2.032353899;979.3579
1;900;1.748799644;938.4579
1;900;1.726937616;921.6507
1;900;1.383005596;999.9295
3;500;14.69033287;1058.7123
3;500;14.652109;798.8285
3;500;14.59891753;844.4636
3;500;14.64862702;1032.2774
3;500;14.65387902;903.6771
3;500;14.42260147;887.791
3;500;14.41415497;920.0771
3;500;14.21347435;880.9495
3;500;13.89874389;843.2554
3;500;13.9363539;906.6768
3;500;13.60393491;862.9788
3;500;13.57796054;980.553
3;500;13.02983695;1126.3126
3;500;12.76070413;915.5498
3;500;12.50445627;851.4244
3;500;11.94203665;832.759
3;500;12.07788337;859.6049
3;500;11.54978927;814.9513
3;500;11.16681655;770.0752
3;500;11.22065428;997.666
3;500;10.77379828;856.748
3;500;10.28397825;969.7729
3;500;10.38738873;937.1774
3;500;9.889942762;982.2915
3;500;9.280146297;831.2241
3;500;9.150970063;916.356
3;500;8.804556104;956.9897
3;500;8.614398798;838.4806
3;500;8.228200522;843.0896
3;500;8.06762401;854.1214
3;500;7.849513971;844.317
3;500;7.070099435;846.6195
3;500;6.925314009;944.4197
3;500;6.855352515;809.6122
3;500;6.34431836;888.2647
3;500;6.180581892;794.8709
3;500;5.847236509;892.1256
3;500;5.328850009;902.5744
3;500;5.18446796;908.2647
3;500;5.118360473;1053.5123
3;500;4.529714846;978.3432
3;500;4.47504315;981.6753
3;500;4.060048607;1089.795
3;500;3.699373633;1165.2838
3;500;3.675761903;1171.595
3;500;3.444579311;1217.63
3;500;3.040213625;1112.9764
3;500;3.041510856;1263.4892
3;500;2.820279875;1185.0646
3;500;2.483221405;1370.6603
3;500;2.579434253;1701.0486
3;500;1.988204797;1411.2868
3;500;2.209662696;1732.5241
3;500;1.677755284;1236.9027
3;500;1.950173452;1348.1823
3;500;1.425820774;1348.0393
3;500;1.678092488;1283.7529
3;500;1.115181916;1900.1742
3;500;1.076231466;1290.2849
3;500;0.79587248;1716.3954
5;500;15.34058471;639.1814
5;500;15.13155999;583.0352
5;500;15.09189915;662.2166
5;500;14.72864719;706.1755
5;500;14.94804616;560.6901
5;500;14.74171083;639.815
5;500;15.00481639;604.1295
5;500;14.82643999;636.6137
5;500;14.82850101;607.0721
5;500;14.66287068;591.9283
5;500;14.43380331;681.6061
5;500;14.23633123;578.8784
5;500;13.97098686;661.8001
5;500;13.90057597;532.1564
5;500;13.74712443;566.0509
5;500;13.34163732;538.7064
5;500;13.40133418;651.5025
5;500;13.12214951;626.6294
5;500;12.86224774;665.5733
5;500;12.54394607;641.3925
5;500;12.45392828;597.3356
5;500;12.40903843;580.484
5;500;12.04586332;602.5218
5;500;12.05443228;621.3842
5;500;11.43156435;629.0225
5;500;11.41870668;607.8668
5;500;10.74640255;629.4928
5;500;10.73963925;565.763
5;500;10.17064923;612.6174
5;500;10.22536271;635.0731
5;500;9.659138223;652.7898
5;500;9.48646386;747.8173
5;500;9.392406177;603.9004
5;500;9.081721006;736.179
5;500;9.125693835;693.1699
5;500;8.852584186;786.5853
5;500;8.662039738;735.552
5;500;8.658324795;744.5577
5;500;8.173103746;741.9991
5;500;8.198820832;710.5901
5;500;7.714913307;740.5934
5;500;7.794814879;728.6356
5;500;7.30597874;819.2169
5;500;7.426394336;783.5384
5;500;6.896513438;886.3634
5;500;7.08087649;810.037
5;500;6.41338669;785.0954
5;500;6.499241963;796.5097
5;500;6.025405927;820.2891
5;500;6.011869058;904.8158
5;500;5.446412677;944.35
5;500;5.543021169;1015.0346
5;500;4.996732901;892.0433
5;500;5.092387653;1058.5081
5;500;4.781191266;1068.3446
5;500;4.593302297;892.0011
5;500;4.403190047;972.3283
5;500;4.159974803;980.7672
5;500;4.190789582;907.8004
5;500;3.626572771;992.8747
5;500;3.6871986;1054.3395
5;500;3.18142946;1081.4342
5;500;3.235439601;1091.875
5;500;2.767243815;1041.375
5;500;2.826614396;1136.982
5;500;2.298312794;1113.7829
5;500;2.371890396;1152.6675
5;500;1.968944341;1161.0394
5;500;1.959991145;1155.4706
5;500;1.570915164;1256.4963
5;500;1.581600984;1191.1987
5;500;1.194536675;1157.8581
5;500;1.07974547;1187.0479
5;500;0.735339398;1475.8024
7;900;14.6652356;933.5299
7;900;14.41940773;1013.9644
7;900;14.47578563;856.1314
7;900;14.55830117;873.949
7;900;14.36121041;878.0502
7;900;14.31039979;930.5984
7;900;13.87326206;844.8417
7;900;13.84493622;880.6206
7;900;13.37496716;1001.9628
7;900;13.36173544;848.9561
7;900;13.0130606;771.9583
7;900;12.98930095;813.1084
7;900;12.62702315;1085.8052
7;900;12.27935347;1074.543
7;900;12.14704377;987.6643
7;900;12.05554623;910.9315
7;900;11.62218294;841.1901
7;900;11.25261483;956.9524
7;900;11.21433297;793.4066
7;900;10.78868106;771.0145
7;900;10.55859128;939.7749
7;900;10.42104831;991.9192
7;900;10.11185961;709.5071
7;900;10.06740783;716.7892
7;900;9.458680636;770.5211
7;900;9.501010051;766.7703
7;900;9.096829085;830.9313
7;900;8.579335773;813.2057
7;900;8.586817871;923.5476
7;900;8.142860315;914.075
7;900;7.636675278;767.241
7;900;7.584166058;768.5457
7;900;7.106669946;800.0133
7;900;6.739531638;834.7428
7;900;6.661761203;835.6694
7;900;6.083590246;750.6469
7;900;6.005553668;1002.1044
7;900;5.749399961;929.7562
7;900;5.332778837;854.3182
7;900;5.181852087;1011.4443
7;900;4.728909604;878.7105
7;900;4.674057834;848.114
7;900;4.236917316;920.3161
7;900;4.056068916;944.1505
7;900;3.733457286;941.9718
7;900;3.298222887;1120.7759
7;900;3.081134907;1149.5763
7;900;2.474893247;1040.3609
7;900;2.556552909;1175.1282
7;900;1.857956439;1191.3422
7;900;1.930352537;1331.5253
7;900;1.261304664;1418.3916
7;900;1.434189218;1525.9386
7;900;0.767018624;1447.1602
11;200;12.57792788;1084.8536
11;200;12.53168947;1309.0362
11;200;12.45731659;952.4061
11;200;12.36181923;1123.9105
11;200;12.2305908;852.9431
11;200;12.10321058;1137.9341
11;200;11.92495034;953.6542
11;200;11.80455498;817.5302
11;200;11.6653644;944.9272
11;200;11.56288502;972.6559
11;200;11.44632669;1077.8232
11;200;11.41201523;1528.3879
11;200;11.39748087;2158.3839
11;200;11.33066098;2168.4338
11;200;11.18817453;1844.7269
11;200;11.05798956;1798.8892
11;200;10.96819707;1515.4795
11;200;10.88875211;1534.1209
11;200;10.88164857;1482.18
11;200;10.86634186;1281.7166
11;200;10.83560074;1000.5718
11;200;10.84631243;1032.1497
11;200;10.80649008;1053.9125
11;200;10.76211094;1001.4864
11;200;10.77434456;886.5834
11;200;10.72007948;758.0589
11;200;10.68983787;788.9519
11;200;11.00398948;758.7832
11;200;10.72346815;781.7352
11;200;10.7932815;823.1458
11;200;10.493059;779.4316
11;200;10.14364867;762.0261
11;200;10.18412146;796.085
11;200;9.980846662;744.4587
11;200;9.478495918;701.9466
11;200;9.356019071;697.0563
11;200;8.997836777;739.4004
11;200;8.484582792;626.3695
11;200;7.947880377;645.3135
11;200;7.361726965;640.741
11;200;7.017350896;588.302
11;200;6.787987038;576.7995
11;200;6.4023432;686.1756
11;200;5.759388766;683.6245
11;200;5.120490398;625.1132
11;200;4.482307028;646.2737
11;200;4.08221333;621.2306
11;200;3.745545484;552.1529
11;200;3.419755182;620.0951
11;200;2.901970782;607.3411
11;200;2.338905218;607.3965
11;200;1.614766515;600.0277
11;200;1.322974916;607.5024
11;200;1.014867932;608.4762
11;200;0.639361418;653.9557
14;800;13.88906221;612.3311
14;800;13.87426856;572.4079
14;800;13.77684098;686.6788
